Coords	Name	MIRNA	apoc_2_S31_L001_R1_001_trim_condensed	apoc_3_S32_L001_R1_001_trim_condensed	apoc_4_S33_L001_R1_001_trim_condensed
Ap13:8687956-8688372	Cluster_1952	N	0	146	4
Ap13:9030812-9031229	Cluster_1953	N	9	67	11
Ap13:9130831-9131246	Cluster_1954	N	2	24	0
Ap13:9151216-9151632	Cluster_1955	N	24	16	15
Ap13:9343595-9344008	Cluster_1956	N	0	0	19
Ap13:9468526-9468942	Cluster_1957	N	8	22	29
Ap13:10037590-10038013	Cluster_1958	N	125	37	77
Ap13:10115408-10115825	Cluster_1959	N	277	208	169
Ap13:10150658-10151076	Cluster_1960	N	17	137	76
Ap13:10364455-10364871	Cluster_1961	N	47	3	8
Ap13:10476268-10476685	Cluster_1962	N	276	210	170
Ap13:10619921-10620337	Cluster_1963	N	11	9	1
Ap13:10728225-10728642	Cluster_1964	N	28	29	17
Ap13:10734594-10735011	Cluster_1965	N	28	29	22
Ap13:10857665-10858081	Cluster_1966	N	15	48	44
Ap13:11275735-11276155	Cluster_1967	N	37	117	116
Ap13:11521944-11522362	Cluster_1968	N	6	33	24
Ap13:11570317-11570733	Cluster_1969	N	2	21	50
Ap13:12281473-12281888	Cluster_1970	N	21	8	0
Ap13:12913521-12913937	Cluster_1971	N	29	18	11
Ap13:13033463-13033879	Cluster_1972	N	1	12	93
Ap13:13196062-13196479	Cluster_1973	N	1	32	40
Ap13:13249477-13249894	Cluster_1974	N	16	0	29
Ap13:13788119-13788536	Cluster_1975	N	13	105	15
Ap13:13902158-13902569	Cluster_1976	N	0	5	15
Ap13:13936394-13936807	Cluster_1977	N	6	6	10
Ap13:14273096-14273515	Cluster_1978	N	22	17	24
Ap13:14350775-14351191	Cluster_1979	N	1	21	12
Ap13:14522873-14523289	Cluster_1980	N	8	6	10
Ap13:14554892-14555307	Cluster_1981	N	0	0	18
Ap13:14756856-14757271	Cluster_1982	N	0	2	25
Ap13:14880683-14881098	Cluster_1983	N	15	21	11
Ap13:15322416-15322831	Cluster_1984	N	0	44	0
Ap13:15325225-15325641	Cluster_1985	N	11	53	43
Ap13:15513090-15513504	Cluster_1986	N	0	0	21
Ap13:15607370-15607790	Cluster_1987	N	43	67	84
Ap13:15665897-15666314	Cluster_1988	N	0	102	35
Ap13:16251327-16251742	Cluster_1989	N	2	0	44
Ap13:16408944-16409366	Cluster_1990	N	43	1	2
Ap13:16420121-16420545	Cluster_1991	N	33	0	1
Ap13:17321279-17321696	Cluster_1992	N	0	0	74
Ap13:17447421-17447838	Cluster_1993	N	15	2	2
Ap13:17475190-17475605	Cluster_1994	N	0	1	28
Ap13:17624739-17625155	Cluster_1995	N	10	0	15
Ap13:17825625-17826038	Cluster_1996	N	0	1	22
Ap13:17950868-17951283	Cluster_1997	N	2	11	10
Ap13:18099485-18099900	Cluster_1998	N	25	17	7
Ap13:18203044-18203458	Cluster_1999	N	9	6	31
Ap13:18233891-18234305	Cluster_2000	N	0	5	30
Ap13:18447100-18447510	Cluster_2001	N	10	2	7
Ap13:18467495-18467910	Cluster_2002	N	0	3	148
Ap13:18474934-18475381	Cluster_2003	N	81	40	173
Ap13:18489460-18489907	Cluster_2004	N	82	40	166
Ap13:18642989-18643405	Cluster_2005	N	13	107	103
Ap13:18865169-18865585	Cluster_2006	N	25	9	1
Ap13:18869354-18869771	Cluster_2007	N	4	27	0
Ap13:18874213-18874628	Cluster_2008	N	7	9	18
Ap13:19366439-19366853	Cluster_2009	N	3	9	8
Ap13:19648930-19649346	Cluster_2010	N	2	15	15
Ap13:20236953-20237367	Cluster_2011	N	0	30	35
Ap13:20339232-20339647	Cluster_2012	N	0	9	23
Ap13:20348002-20348426	Cluster_2013	N	33	56	8
Ap13:20845696-20846113	Cluster_2014	N	15	2	45
Ap13:21015252-21015670	Cluster_2015	N	62	160	148
Ap13:21056800-21057217	Cluster_2016	N	27	27	19
Ap13:21057506-21057923	Cluster_2017	N	27	30	19
Ap13:21131583-21131999	Cluster_2018	N	9	101	67
Ap13:21134349-21134765	Cluster_2019	N	0	11	10
Ap13:21211769-21212184	Cluster_2020	N	3	7	35
Ap13:21496503-21496919	Cluster_2021	N	12	11	2
Ap13:21548899-21549315	Cluster_2022	N	1	3	22
Ap13:21572268-21572686	Cluster_2023	N	24	17	15
Ap13:21801696-21802111	Cluster_2024	N	1	0	20
Ap13:22168280-22168761	Cluster_2025	N	54	246	178
Ap13:22174688-22175155	Cluster_2026	N	586	136	222
Ap13:22176387-22176859	Cluster_2027	N	596	81	25
Ap13:22178057-22178527	Cluster_2028	N	139	95	535
Ap13:22180114-22180587	Cluster_2029	N	3037	487	1109
Ap13:22181238-22181718	Cluster_2030	N	5276	1260	1080
Ap13:22602687-22603102	Cluster_2031	N	12	12	9
Ap13:22746856-22747272	Cluster_2032	N	0	0	73
Ap13:22801130-22801549	Cluster_2033	N	0	0	103
Ap13:22855636-22856053	Cluster_2034	N	4	10	14
Ap13:23308491-23308906	Cluster_2035	N	0	15	10
Ap13:23376272-23376690	Cluster_2036	N	6	6	8
Ap13:23393427-23393843	Cluster_2037	N	7	8	9
Ap13:23810207-23810624	Cluster_2038	N	3	24	11
Ap13:23890989-23891518	Cluster_2039	N	131	24	71
Ap13:23894048-23894520	Cluster_2040	N	2844	567	2188
Ap13:23894965-23895382	Cluster_2041	N	7	21	40
Ap13:23896163-23896633	Cluster_2042	N	1111	170	476
Ap13:23910419-23910835	Cluster_2043	N	36	160	97
Ap13:23913219-23913744	Cluster_2044	N	793	86	167
Ap13:23923198-23923668	Cluster_2045	N	506	47	0
Ap13:24192293-24192708	Cluster_2046	N	0	21	19
Ap13:24233372-24233790	Cluster_2047	N	0	25	13
Ap13:24770879-24771297	Cluster_2048	N	14	57	38
Ap13:24824665-24825097	Cluster_2049	N	39	8	9
Ap13:24933842-24934259	Cluster_2050	N	8	8	8
Ap13:24947603-24948017	Cluster_2051	N	0	19	2
Ap13:25280277-25280693	Cluster_2052	N	2	4	14
Ap13:25309273-25309689	Cluster_2053	N	3	4	15
Ap13:26021948-26022457	Cluster_2054	N	134	5	20
Ap13:26025135-26026107	Cluster_2055	N	583	121	71
Ap13:26140848-26141467	Cluster_2056	N	15356	8986	5843
Ap13:26404795-26405210	Cluster_2057	N	3	9	9
Ap13:26412573-26413473	Cluster_2058	N	155	18	26
Ap13:26428969-26429439	Cluster_2059	N	104	28	12
Ap13:26451376-26451792	Cluster_2060	N	0	8	27
Ap13:26563778-26564193	Cluster_2061	N	0	0	25
Ap13:26990658-26991087	Cluster_2062	N	76	6	1
Ap13:27016356-27016772	Cluster_2063	N	3	11	44
Ap13:27407380-27407794	Cluster_2064	N	0	7	58
Ap13:27432510-27432918	Cluster_2065	N	10	5	5
Ap13:27608905-27609332	Cluster_2066	N	92	56	40
Ap13:27675255-27675670	Cluster_2067	N	14	13	12
Ap13:27765619-27766037	Cluster_2068	N	8	25	28
Ap13:27857214-27857632	Cluster_2069	N	29	10	27
Ap13:28245743-28246157	Cluster_2070	N	0	5	15
Ap13:28583673-28584087	Cluster_2071	N	0	6	14
Ap13:28874054-28874472	Cluster_2072	N	52	271	277
Ap13:29069679-29070097	Cluster_2073	N	0	0	102
Ap13:29278124-29278539	Cluster_2074	N	23	17	2
Ap13:29621704-29622119	Cluster_2075	N	0	28	58
Ap13:29717591-29718013	Cluster_2076	N	330	139	110
Ap13:29922024-29922515	Cluster_2077	N	49	9	1
Ap13:30184169-30184585	Cluster_2078	N	5	42	41
Ap13:30189272-30189688	Cluster_2079	N	4	13	10
Ap13:30233915-30234332	Cluster_2080	N	10	9	10
Ap13:30236413-30236829	Cluster_2081	N	7	7	9
Ap13:30276327-30276742	Cluster_2082	N	3	24	10
Ap13:30396969-30397384	Cluster_2083	N	0	1	19
Ap13:30747097-30747515	Cluster_2084	N	151	179	135
Ap13:30774229-30774644	Cluster_2085	N	0	16	21
Ap13:30778803-30779218	Cluster_2086	N	0	0	19
Ap13:30864561-30864972	Cluster_2087	N	25	5	3
Ap13:31027952-31028369	Cluster_2088	N	62	14	8
Ap13:31042907-31043324	Cluster_2089	N	1	14	12
Ap13:31391983-31392398	Cluster_2090	N	0	0	18
Ap13:31397419-31397837	Cluster_2091	N	12	46	35
Ap13:31439821-31440260	Cluster_2092	N	63	50	42
Ap13:31460311-31460729	Cluster_2093	N	0	15	586
Ap13:31859696-31860111	Cluster_2094	N	17	22	0
Ap13:31926056-31926469	Cluster_2095	N	0	0	19
Ap13:32016992-32017419	Cluster_2096	N	67	8	4
Ap13:32435434-32435857	Cluster_2097	N	48	52	60
Ap13:32489046-32489460	Cluster_2098	N	0	6	13
Ap13:32585600-32586014	Cluster_2099	N	3	11	7
Ap13:32603157-32603572	Cluster_2100	N	35	58	21
Ap13:32612753-32613168	Cluster_2101	N	0	16	27
Ap13:33044794-33045211	Cluster_2102	N	31	208	163
Ap13:33053723-33054143	Cluster_2103	N	51	29	42
Ap13:33137888-33138304	Cluster_2104	N	5	26	23
Ap13:33278108-33278523	Cluster_2105	N	22	2	5
Ap13:33368989-33369406	Cluster_2106	N	2	18	54
Ap13:33396664-33397077	Cluster_2107	N	5	12	3
Ap13:33495065-33495482	Cluster_2108	N	21	0	0
Ap13:33509858-33510279	Cluster_2109	N	53	119	111
Ap2:8956-9372	Cluster_2110	N	10	27	34
Ap2:259539-259958	Cluster_2111	N	23	60	36
Ap2:363804-364221	Cluster_2112	N	9	24	36
Ap2:391305-391719	Cluster_2113	N	1	0	19
Ap2:548769-549186	Cluster_2114	N	5	53	43
Ap2:700415-700830	Cluster_2115	N	7	25	29
Ap2:1087199-1087614	Cluster_2116	N	5	52	68
Ap2:1100217-1100632	Cluster_2117	N	9	13	3
Ap2:1119887-1120303	Cluster_2118	N	5	18	18
Ap2:1172139-1172555	Cluster_2119	N	17	51	27
Ap2:1792304-1792822	Cluster_2120	N	120	14	18
Ap2:1801810-1802309	Cluster_2121	N	183	32	15
Ap2:1806813-1807248	Cluster_2122	N	53	12	0
Ap2:1894185-1894601	Cluster_2123	N	4	35	23
Ap2:1987338-1987754	Cluster_2124	N	5	106	94
Ap2:2086714-2087135	Cluster_2125	N	16	10	1
Ap2:2271444-2271860	Cluster_2126	N	9	13	15
Ap2:2318300-2318713	Cluster_2127	N	7	5	6
Ap2:2623783-2624200	Cluster_2128	N	24	8	9
Ap2:2815004-2815434	Cluster_2129	N	13	143	103
Ap2:2919632-2920056	Cluster_2130	N	27	3	9
Ap2:2989930-2990344	Cluster_2131	N	0	4	25
Ap2:3124512-3124928	Cluster_2132	N	31	2	0
Ap2:3127431-3127846	Cluster_2133	N	2	12	10
Ap2:3134674-3135099	Cluster_2134	N	36	4	2
Ap2:3137715-3138149	Cluster_2135	N	60	1	7
Ap2:3240484-3240902	Cluster_2136	N	1	11	22
Ap2:3481740-3482156	Cluster_2137	N	5	68	62
Ap2:3575998-3576415	Cluster_2138	N	10	14	0
Ap2:3843220-3843639	Cluster_2139	N	17	13	12
Ap2:3869182-3869594	Cluster_2140	N	0	0	18
Ap2:4155964-4156379	Cluster_2141	N	0	1	36
Ap2:4171900-4172316	Cluster_2142	N	0	37	28
Ap2:4766810-4767225	Cluster_2143	N	3	8	9
Ap2:4797079-4797494	Cluster_2144	N	6	3	73
Ap2:4852878-4853293	Cluster_2145	N	0	2	21
Ap2:5692232-5692656	Cluster_2146	N	69	6	8
Ap2:5711736-5712152	Cluster_2147	N	0	19	48
Ap2:5724918-5725346	Cluster_2148	N	30	3	8
Ap2:5966820-5967237	Cluster_2149	N	50	165	169
Ap2:6556208-6556638	Cluster_2150	N	133	0	57
Ap2:6572283-6572700	Cluster_2151	N	13	18	26
Ap2:6697443-6697857	Cluster_2152	N	0	0	19
Ap2:6891054-6891472	Cluster_2153	N	34	221	212
Ap2:7016434-7016850	Cluster_2154	N	31	5	9
Ap2:7188252-7188669	Cluster_2155	N	13	25	21
Ap2:7243182-7243599	Cluster_2156	N	8	30	36
Ap2:7328209-7328626	Cluster_2157	N	8	26	34
Ap2:7644427-7644882	Cluster_2158	N	68	56	125
Ap2:7731731-7732148	Cluster_2159	N	27	28	18
Ap2:7737291-7737708	Cluster_2160	N	32	30	19
Ap2:8475346-8475761	Cluster_2161	N	1	6	13
Ap2:8721433-8721851	Cluster_2162	N	12	51	45
Ap2:8779060-8779500	Cluster_2163	N	93	12	8
Ap2:8780107-8780537	Cluster_2164	N	33	5	5
Ap2:8784897-8785337	Cluster_2165	N	88	17	12
Ap2:8889110-8889526	Cluster_2166	N	0	43	40
Ap2:8903446-8903869	Cluster_2167	N	19	2	4
Ap2:8906554-8906994	Cluster_2168	N	77	15	4
Ap2:8926554-8926970	Cluster_2169	N	5	8	9
Ap2:8931692-8932109	Cluster_2170	N	6	9	17
Ap2:9285614-9286028	Cluster_2171	N	9	2	7
Ap2:9347740-9348156	Cluster_2172	N	143	587	196
Ap2:9425002-9425418	Cluster_2173	N	0	5	21
Ap2:9504516-9504931	Cluster_2174	N	3	9	14
Ap2:9519137-9519570	Cluster_2175	N	44	7	5
Ap2:9866052-9866466	Cluster_2176	N	1	11	6
Ap2:9897514-9897929	Cluster_2177	N	5	22	17
Ap2:10121072-10121490	Cluster_2178	N	13	15	75
Ap2:10318696-10319112	Cluster_2179	N	8	12	22
Ap2:11345839-11346256	Cluster_2180	N	1	0	22
Ap2:11451936-11452352	Cluster_2181	N	7	10	8
Ap2:11753751-11754166	Cluster_2182	N	1	18	1
Ap2:12119258-12119674	Cluster_2183	N	0	12	13
Ap2:12284608-12285023	Cluster_2184	N	0	1	58
Ap2:12330092-12330508	Cluster_2185	N	0	0	67
Ap2:12470665-12471079	Cluster_2186	N	10	3	6
Ap2:12556157-12556574	Cluster_2187	N	0	14	71
Ap2:12648734-12649150	Cluster_2188	N	3	17	21
Ap2:12793731-12794147	Cluster_2189	N	22	10	16
Ap2:12801524-12801938	Cluster_2190	N	0	1	28
Ap2:12908191-12908611	Cluster_2191	N	58	145	116
Ap2:12908710-12909130	Cluster_2192	N	59	147	114
Ap2:13034493-13034912	Cluster_2193	N	1	61	311
Ap2:13746314-13746732	Cluster_2194	N	2	7	14
Ap2:13981505-13981922	Cluster_2195	N	30	8	18
Ap2:14148415-14148830	Cluster_2196	N	1	4	16
Ap2:14177149-14177565	Cluster_2197	N	0	15	7
Ap2:14432812-14433558	Cluster_2198	N	21	49	35
Ap2:14725885-14726301	Cluster_2199	N	8	5	12
Ap2:14841790-14842206	Cluster_2200	N	45	74	27
Ap2:15441444-15441861	Cluster_2201	N	16	23	23
Ap2:15561359-15561784	Cluster_2202	N	47	3	5
Ap2:15778382-15778797	Cluster_2203	N	0	11	9
Ap2:16090164-16090581	Cluster_2204	N	1	2	31
Ap2:16102386-16102892	Cluster_2205	N	6575	3142	2151
Ap2:16156023-16156441	Cluster_2206	N	2	17	17
Ap2:16168110-16168525	Cluster_2207	N	0	16	27
Ap2:16424135-16424549	Cluster_2208	N	2	1	24
Ap2:16446999-16447415	Cluster_2209	N	25	8	0
Ap2:16533456-16533882	Cluster_2210	N	25	6	4
Ap2:16893376-16893791	Cluster_2211	N	0	20	12
Ap2:16927804-16928221	Cluster_2212	N	1	7	27
Ap2:17066345-17066761	Cluster_2213	N	7	8	14
Ap2:17162838-17163253	Cluster_2214	N	1	5	13
Ap2:17454691-17455107	Cluster_2215	N	16	17	32
Ap2:18252607-18253021	Cluster_2216	N	0	0	26
Ap2:18416118-18416537	Cluster_2217	N	10	25	32
Ap2:18448239-18448653	Cluster_2218	N	0	2	37
Ap2:18555510-18555926	Cluster_2219	N	1	29	12
Ap2:18990307-18990726	Cluster_2220	N	53	423	391
Ap2:19114765-19115183	Cluster_2221	N	112	213	193
Ap2:19284520-19284934	Cluster_2222	N	4	2	13
Ap2:19409863-19410274	Cluster_2223	N	25	2	0
Ap2:19640972-19641386	Cluster_2224	N	0	1	20
Ap2:19657745-19658165	Cluster_2225	N	20	58	44
Ap2:19826493-19826912	Cluster_2226	N	102	3	15
Ap2:19869887-19870302	Cluster_2227	N	3	22	16
Ap2:19914558-19914976	Cluster_2228	N	8	7	14
Ap2:19951241-19951720	Cluster_2229	N	286	49	18
Ap2:19952115-19952591	Cluster_2230	N	109	6	26
Ap2:19954606-19955087	Cluster_2231	N	119	14	13
Ap2:19955958-19956439	Cluster_2232	N	124	11	10
Ap2:20056733-20057149	Cluster_2233	N	2	10	9
Ap2:20103416-20103832	Cluster_2234	N	2	10	6
Ap2:20126669-20127085	Cluster_2235	N	2	10	6
Ap2:20154470-20154887	Cluster_2236	N	36	1	5
Ap2:20371332-20371764	Cluster_2237	N	70	6	7
Ap2:20374877-20375288	Cluster_2238	N	13	3	3
Ap2:20534557-20534970	Cluster_2239	N	0	6	13
Ap2:20657429-20657848	Cluster_2240	N	58	1	13
Ap2:20788197-20788612	Cluster_2241	N	7	7	4
Ap2:20800428-20800844	Cluster_2242	N	0	3	37
Ap2:21239513-21239933	Cluster_2243	N	63	146	117
Ap2:21273188-21273604	Cluster_2244	N	39	278	295
Ap2:21318268-21318684	Cluster_2245	N	5	0	72
Ap2:21367651-21368068	Cluster_2246	N	2	13	6
Ap2:21424875-21425289	Cluster_2247	N	0	27	0
Ap2:22090911-22091343	Cluster_2248	N	33	3	0
Ap2:22172762-22173176	Cluster_2249	N	10	7	3
Ap2:22300671-22301086	Cluster_2250	N	0	7	65
Ap2:22432074-22432564	Cluster_2251	N	197	64	62
Ap2:22501573-22501974	Cluster_2252	N	26	3	0
Ap2:22532812-22533227	Cluster_2253	N	2	9	9
Ap2:22726023-22726440	Cluster_2254	N	7	27	35
Ap2:22961442-22961857	Cluster_2255	N	1	2	22
Ap2:22977704-22978122	Cluster_2256	N	66	167	99
Ap2:23807041-23807458	Cluster_2257	N	2	15	14
Ap2:23858494-23858911	Cluster_2258	N	152	258	253
Ap2:23988610-23989027	Cluster_2259	N	0	19	13
Ap2:24242882-24243307	Cluster_2260	N	24	23	16
Ap2:24383683-24384099	Cluster_2261	N	1	0	25
Ap2:25029463-25029880	Cluster_2262	N	3	15	10
Ap2:25182118-25182532	Cluster_2263	N	0	5	13
Ap2:25794315-25794730	Cluster_2264	N	1	2	16
Ap2:25955561-25955974	Cluster_2265	N	5	12	12
Ap2:26023059-26023475	Cluster_2266	N	0	0	40
Ap2:26259988-26260406	Cluster_2267	N	4	46	25
Ap2:26304564-26304980	Cluster_2268	N	4	9	7
Ap2:26377761-26378177	Cluster_2269	N	14	5	8
Ap2:26526994-26527423	Cluster_2270	N	26	41	79
Ap2:26685187-26685604	Cluster_2271	N	17	5	1
Ap2:26963986-26964400	Cluster_2272	N	3	0	34
Ap2:27012827-27013244	Cluster_2273	N	7	21	26
Ap2:27058416-27058833	Cluster_2274	N	3	7	12
Ap2:27301899-27302316	Cluster_2275	N	6	10	25
Ap2:27678488-27678904	Cluster_2276	N	2	21	24
Ap2:27722271-27722709	Cluster_2277	N	71	7	14
Ap2:27885898-27886314	Cluster_2278	N	6	11	43
Ap2:28149703-28150187	Cluster_2279	N	628	186	108
Ap2:28209648-28210063	Cluster_2280	N	3	0	88
Ap2:28241096-28241627	Cluster_2281	N	39	19	21
Ap2:28264232-28264646	Cluster_2282	N	0	12	6
Ap2:28450262-28450690	Cluster_2283	N	21	0	2
Ap2:28452867-28453296	Cluster_2284	N	49	1	4
Ap2:28611668-28612095	Cluster_2285	N	51	10	17
Ap2:29149720-29150135	Cluster_2286	N	12	10	0
Ap2:29266041-29266457	Cluster_2287	N	7	7	26
Ap2:29452363-29452893	Cluster_2288	N	830	61	52
Ap2:29825641-29826057	Cluster_2289	N	88	210	131
Ap2:29829081-29829498	Cluster_2290	N	7	59	222
Ap2:30004365-30004773	Cluster_2291	N	5	1	18
Ap2:30005505-30005923	Cluster_2292	N	7	2	20
Ap2:30193844-30194263	Cluster_2293	N	22	72	181
Ap2:30584997-30585415	Cluster_2294	N	38	99	70
Ap2:30672710-30673127	Cluster_2295	N	358	485	401
Ap2:30763843-30764317	Cluster_2296	N	89	79	55
Ap2:30801619-30802035	Cluster_2297	N	66	16	15
Ap2:30830441-30830879	Cluster_2298	N	52	0	6
Ap2:30836363-30836860	Cluster_2299	N	156	15	12
Ap2:30840597-30841015	Cluster_2300	N	6	1	29
Ap2:30915563-30915977	Cluster_2301	N	0	2	18
Ap2:30942050-30942469	Cluster_2302	N	0	4	20
Ap2:31162102-31162517	Cluster_2303	N	0	0	50
Ap2:31241121-31241537	Cluster_2304	N	18	47	36
Ap2:31348543-31348962	Cluster_2305	N	6	22	0
Ap2:31424953-31425406	Cluster_2306	N	843	216	290
Ap2:31427844-31428317	Cluster_2307	N	593	121	116
Ap2:31625853-31626267	Cluster_2308	N	0	7	18
Ap2:31749412-31749828	Cluster_2309	N	9	7	7
Ap2:31932417-31932832	Cluster_2310	N	7	9	13
Ap2:32016869-32017285	Cluster_2311	N	0	0	50
Ap2:32205340-32205754	Cluster_2312	N	18	1	4
Ap2:32327806-32328221	Cluster_2313	N	3	0	15
Ap2:32434500-32434914	Cluster_2314	N	0	14	8
Ap2:32441352-32441768	Cluster_2315	N	28	36	29
Ap2:32533518-32533934	Cluster_2316	N	0	28	27
Ap2:32577766-32578193	Cluster_2317	N	29	7	13
Ap2:32941266-32941685	Cluster_2318	N	3	16	437
Ap2:33154087-33154503	Cluster_2319	N	1	33	13
Ap2:33339168-33339585	Cluster_2320	N	10	30	21
Ap2:33349350-33349791	Cluster_2321	N	554	118	18
Ap2:33393337-33393752	Cluster_2322	N	0	0	144
Ap2:33548704-33549123	Cluster_2323	N	0	13	100
Ap2:33598943-33599358	Cluster_2324	N	4	20	13
Ap2:33629637-33630053	Cluster_2325	N	4	23	16
Ap2:33896733-33897151	Cluster_2326	N	55	6	2
Ap2:33925314-33925728	Cluster_2327	N	0	7	11
Ap2:34008380-34008803	Cluster_2328	N	23	30	13
Ap2:34008960-34009376	Cluster_2329	N	4	28	20
Ap2:34247740-34248156	Cluster_2330	N	0	36	27
Ap2:34751465-34751884	Cluster_2331	N	144	115	105
Ap2:34953706-34954139	Cluster_2332	N	57	16	13
Ap2:35159121-35159538	Cluster_2333	N	4	31	16
Ap2:35288051-35288468	Cluster_2334	N	0	126	107
Ap2:35399728-35400160	Cluster_2335	N	84	17	29
Ap2:36034301-36034720	Cluster_2336	N	14	40	42
Ap2:36089733-36090150	Cluster_2337	N	1	13	15
Ap2:36146622-36147038	Cluster_2338	N	1	9	16
Ap2:36503795-36504211	Cluster_2339	N	7	6	43
Ap2:36673602-36674017	Cluster_2340	N	3	12	13
Ap2:37000838-37001252	Cluster_2341	N	0	1	21
Ap2:37121613-37122027	Cluster_2342	N	0	10	17
Ap2:37184062-37184476	Cluster_2343	N	2	7	9
Ap2:37208690-37209103	Cluster_2344	N	0	1	23
Ap2:37240000-37240429	Cluster_2345	N	44	13	3
Ap2:37365007-37365422	Cluster_2346	N	0	0	55
Ap2:37490490-37490907	Cluster_2347	N	9	56	29
Ap2:37624279-37624694	Cluster_2348	N	4	13	16
Ap2:37683991-37684411	Cluster_2349	N	8	23	52
Ap2:37851327-37851755	Cluster_2350	N	31	7	9
Ap2:38000645-38001060	Cluster_2351	N	1	34	12
Ap2:38035754-38036169	Cluster_2352	N	10	10	2
Ap2:38054745-38055159	Cluster_2353	N	0	0	31
Ap2:38081282-38081698	Cluster_2354	N	14	8	1
Ap2:38094020-38094436	Cluster_2355	N	17	76	110
Ap2:38128167-38128587	Cluster_2356	N	8	19	17
Ap2:38225769-38226186	Cluster_2357	N	85	25	16
Ap2:38236967-38237383	Cluster_2358	N	6	8	7
Ap2:38292959-38293371	Cluster_2359	N	0	4	17
Ap2:38848297-38848712	Cluster_2360	N	1	7	40
Ap2:38950407-38950821	Cluster_2361	N	0	0	20
Ap2:39058586-39059014	Cluster_2362	N	29	5	12
Ap2:39155646-39156063	Cluster_2363	N	19	9	11
Ap2:39299199-39299612	Cluster_2364	N	2	2	16
Ap2:39402512-39402928	Cluster_2365	N	0	50	430
Ap2:39885199-39885613	Cluster_2366	N	5	6	21
Ap2:39939025-39939444	Cluster_2367	N	5	43	65
Ap2:40056732-40057148	Cluster_2368	N	10	5	11
Ap2:40133285-40133703	Cluster_2369	N	42	15	20
Ap2:40152067-40152483	Cluster_2370	N	0	1	39
Ap2:40608150-40608568	Cluster_2371	N	4	0	111
Ap2:40660533-40660949	Cluster_2372	N	0	1	20
Ap2:40863767-40864184	Cluster_2373	N	28	29	8
Ap2:41087191-41087607	Cluster_2374	N	5	24	21
Ap2:41269076-41269547	Cluster_2375	N	323	132	66
Ap2:41485146-41485587	Cluster_2376	N	1	847	16
Ap2:41490551-41490986	Cluster_2377	N	0	8	23
Ap2:41599769-41600186	Cluster_2378	N	10	58	37
Ap2:41624037-41624451	Cluster_2379	N	1	13	11
Ap2:41900192-41900665	Cluster_2380	N	617	911	154
Ap2:42191926-42192344	Cluster_2381	N	50	133	85
Ap2:42250441-42250858	Cluster_2382	N	12	13	5
Ap2:42412618-42413034	Cluster_2383	N	15	14	16
Ap2:42463487-42463899	Cluster_2384	N	2	6	13
Ap1:177592-178007	Cluster_2385	N	0	3	46
Ap1:217988-218404	Cluster_2386	N	16	5	3
Ap1:341748-342162	Cluster_2387	N	0	1	19
Ap1:924245-924660	Cluster_2388	N	0	0	29
Ap1:1000163-1000582	Cluster_2389	N	2	34	28
Ap1:1069450-1069865	Cluster_2390	N	5	7	9
Ap1:1233846-1234260	Cluster_2391	N	0	12	17
Ap1:1241306-1241720	Cluster_2392	N	1	12	22
Ap1:1325118-1325532	Cluster_2393	N	1	1	17
Ap1:1859746-1860160	Cluster_2394	N	0	1	23
Ap1:1946890-1947293	Cluster_2395	N	0	4	17
Ap1:1976800-1977214	Cluster_2396	N	4	11	6
Ap1:2048569-2048985	Cluster_2397	N	1	13	7
Ap1:2081791-2082207	Cluster_2398	N	47	54	23
Ap1:2164377-2164794	Cluster_2399	N	64	152	127
Ap1:2363752-2364170	Cluster_2400	N	11	14	15
Ap1:2425953-2426368	Cluster_2401	N	0	1	78
Ap1:2440505-2440923	Cluster_2402	N	12	7	13
Ap1:2785266-2785681	Cluster_2403	N	0	0	112
Ap1:2829064-2829481	Cluster_2404	N	0	37	246
Ap1:3018594-3019007	Cluster_2405	N	8	6	4
Ap1:3078755-3079179	Cluster_2406	N	22	59	6
Ap1:3142709-3143124	Cluster_2407	N	0	0	24
Ap1:3237664-3238083	Cluster_2408	N	74	83	78
Ap1:3493430-3494082	Cluster_2409	N	15	28	46
Ap1:3627327-3627741	Cluster_2410	N	0	0	22
Ap1:3643599-3644016	Cluster_2411	N	23	14	12
Ap1:3915005-3915419	Cluster_2412	N	5	8	5
Ap1:3943996-3944414	Cluster_2413	N	52	202	111
Ap1:3973340-3973756	Cluster_2414	N	9	22	17
Ap1:4016407-4016821	Cluster_2415	N	2	8	11
Ap1:4156653-4157069	Cluster_2416	N	22	36	14
Ap1:4534761-4535174	Cluster_2417	N	1	12	6
Ap1:4549755-4550173	Cluster_2418	N	6	14	13
Ap1:4836401-4836817	Cluster_2419	N	16	4	1
Ap1:4896067-4896486	Cluster_2420	N	1	11	12
Ap1:5009794-5010210	Cluster_2421	N	11	10	20
Ap1:5101684-5102098	Cluster_2422	N	0	7	16
Ap1:5102657-5103073	Cluster_2423	N	1	10	57
Ap1:5228356-5228770	Cluster_2424	N	3	0	25
Ap1:5902543-5902962	Cluster_2425	N	9	40	34
Ap1:6275783-6276194	Cluster_2426	N	0	5	18
Ap1:6498934-6499357	Cluster_2427	N	21	82	52
Ap1:7410422-7410839	Cluster_2428	N	25	26	23
Ap1:7616879-7617296	Cluster_2429	N	4	10	16
Ap1:7671024-7671441	Cluster_2430	N	25	25	23
Ap1:7921856-7922271	Cluster_2431	N	4	18	18
