"","target","species","OG","Nvec","Ahya","Apoc"
"NV2t002218001.1","NV2t002218001.1","Nvec","OG_5885",1,0,0
"NV2t002230001.1","NV2t002230001.1","Nvec","OG_7343",1,1,0
"NV2t002230002.1","NV2t002230002.1","Nvec","OG_7343",1,1,0
"NV2t002230003.1","NV2t002230003.1","Nvec","OG_7343",1,1,0
"NV2t002241001.1","NV2t002241001.1","Nvec","OG_7612",1,0,0
"NV2t002260001.1","NV2t002260001.1","Nvec","OG_7572",1,0,1
"NV2t002260002.1","NV2t002260002.1","Nvec","OG_7572",1,0,1
"NV2t002265001.1","NV2t002265001.1","Nvec","OG_7312",1,1,0
"NV2t002266001.1","NV2t002266001.1","Nvec","OG_7310",1,1,0
"NV2t002266002.1","NV2t002266002.1","Nvec","OG_7310",1,1,0
"NV2t002269001.1","NV2t002269001.1","Nvec","OG_12727",1,1,0
"NV2t002273001.1","NV2t002273001.1","Nvec","OG_7327",1,1,0
"NV2t002290001.1","NV2t002290001.1","Nvec","OG_773",1,1,1
"NV2t002291001.1","NV2t002291001.1","Nvec","OG_773",1,1,1
"NV2t002293001.1","NV2t002293001.1","Nvec","OG_7146",1,1,0
"NV2t002296001.1","NV2t002296001.1","Nvec","OG_7185",1,1,0
"NV2t002296003.1","NV2t002296003.1","Nvec","OG_7185",1,1,0
"NV2t002296005.1","NV2t002296005.1","Nvec","OG_7185",1,1,0
"NV2t002310001.1","NV2t002310001.1","Nvec","OG_3830",1,1,0
"NV2t002310002.1","NV2t002310002.1","Nvec","OG_3830",1,1,0
"NV2t002310003.1","NV2t002310003.1","Nvec","OG_3830",1,1,0
"NV2t002311001.1","NV2t002311001.1","Nvec","OG_757",1,1,1
"NV2t002313001.1","NV2t002313001.1","Nvec","OG_7257",1,0,0
"NV2t002314001.1","NV2t002314001.1","Nvec","OG_7258",1,0,0
"NV2t002314002.1","NV2t002314002.1","Nvec","OG_7258",1,0,0
"NV2t002318001.1","NV2t002318001.1","Nvec","OG_3831",1,0,0
"NV2t002327002.1","NV2t002327002.1","Nvec","OG_6507",1,0,0
"NV2t002327003.1","NV2t002327003.1","Nvec","OG_6507",1,0,0
"NV2t002329001.1","NV2t002329001.1","Nvec","OG_196",1,1,0
"NV2t002333001.1","NV2t002333001.1","Nvec","OG_864",1,1,0
"NV2t002333002.1","NV2t002333002.1","Nvec","OG_864",1,1,0
"NV2t002359001.1","NV2t002359001.1","Nvec","OG_3863",1,0,0
"NV2t002360001.1","NV2t002360001.1","Nvec","OG_318",1,1,0
"NV2t002379001.1","NV2t002379001.1","Nvec","OG_4035",1,1,0
"NV2t002388001.1","NV2t002388001.1","Nvec","OG_5289",1,1,0
"NV2t002392001.1","NV2t002392001.1","Nvec","OG_8714",1,1,0
"NV2t002392002.1","NV2t002392002.1","Nvec","OG_8714",1,1,0
"NV2t002392003.1","NV2t002392003.1","Nvec","OG_8714",1,1,0
"NV2t002392004.1","NV2t002392004.1","Nvec","OG_8714",1,1,0
"NV2t002429001.1","NV2t002429001.1","Nvec","OG_8922",1,0,0
"NV2t002433001.1","NV2t002433001.1","Nvec","OG_8764",1,0,0
"NV2t002444001.1","NV2t002444001.1","Nvec","OG_8930",1,0,0
"NV2t002444004.1","NV2t002444004.1","Nvec","OG_8930",1,0,0
"NV2t002449001.1","NV2t002449001.1","Nvec","OG_354",1,1,0
"NV2t002449002.1","NV2t002449002.1","Nvec","OG_354",1,1,0
"NV2t002454001.1","NV2t002454001.1","Nvec","OG_6644",1,0,0
"NV2t002468001.1","NV2t002468001.1","Nvec","OG_760",1,1,0
"NV2t002485001.1","NV2t002485001.1","Nvec","OG_3854",1,1,0
"NV2t002485002.1","NV2t002485002.1","Nvec","OG_3854",1,1,0
"NV2t002485003.1","NV2t002485003.1","Nvec","OG_3854",1,1,0
"NV2t002487001.1","NV2t002487001.1","Nvec","OG_8758",1,0,0
"NV2t002487002.1","NV2t002487002.1","Nvec","OG_8758",1,0,0
"NV2t002503001.1","NV2t002503001.1","Nvec","OG_8880",1,0,0
"NV2t002506001.1","NV2t002506001.1","Nvec","OG_8878",1,1,0
"NV2t002506002.1","NV2t002506002.1","Nvec","OG_8878",1,1,0
"NV2t002506003.1","NV2t002506003.1","Nvec","OG_8878",1,1,0
"NV2t002508001.1","NV2t002508001.1","Nvec","OG_3901",1,1,0
"NV2t002508002.1","NV2t002508002.1","Nvec","OG_3901",1,1,0
"NV2t002508007.1","NV2t002508007.1","Nvec","OG_3901",1,1,0
"NV2t002517001.1","NV2t002517001.1","Nvec","OG_12569",1,0,0
"NV2t002517002.1","NV2t002517002.1","Nvec","OG_12569",1,0,0
"NV2t002517003.1","NV2t002517003.1","Nvec","OG_12569",1,0,0
"NV2t002517004.1","NV2t002517004.1","Nvec","OG_12569",1,0,0
"NV2t002519001.1","NV2t002519001.1","Nvec","OG_3911",1,1,1
"NV2t002538001.1","NV2t002538001.1","Nvec","OG_3966",1,1,0
"NV2t002540001.1","NV2t002540001.1","Nvec","OG_8945",1,1,0
"NV2t002556001.1","NV2t002556001.1","Nvec","OG_8624",1,0,0
"NV2t002591001.1","NV2t002591001.1","Nvec","OG_8776",1,1,0
"NV2t002595001.1","NV2t002595001.1","Nvec","OG_8775",1,1,0
"NV2t002609001.1","NV2t002609001.1","Nvec","OG_5141",1,1,0
"NV2t002609002.1","NV2t002609002.1","Nvec","OG_5141",1,1,0
"NV2t002609003.1","NV2t002609003.1","Nvec","OG_5141",1,1,0
"NV2t002615001.1","NV2t002615001.1","Nvec","OG_8671",1,1,0
"NV2t002615002.1","NV2t002615002.1","Nvec","OG_8671",1,1,0
"NV2t002615003.1","NV2t002615003.1","Nvec","OG_8671",1,1,0
"NV2t002615004.1","NV2t002615004.1","Nvec","OG_8671",1,1,0
"NV2t002615005.1","NV2t002615005.1","Nvec","OG_8671",1,1,0
"NV2t002615006.1","NV2t002615006.1","Nvec","OG_8671",1,1,0
"NV2t002618001.1","NV2t002618001.1","Nvec","OG_4053",1,1,0
"NV2t002618002.1","NV2t002618002.1","Nvec","OG_4053",1,1,0
"NV2t002618003.1","NV2t002618003.1","Nvec","OG_4053",1,1,0
"NV2t002631001.1","NV2t002631001.1","Nvec","OG_1352",1,1,0
"NV2t002658001.1","NV2t002658001.1","Nvec","OG_8848",1,1,0
"NV2t002658002.1","NV2t002658002.1","Nvec","OG_8848",1,1,0
"NV2t002670001.1","NV2t002670001.1","Nvec","OG_8841",1,1,0
"NV2t002670002.1","NV2t002670002.1","Nvec","OG_8841",1,1,0
"NV2t002670003.1","NV2t002670003.1","Nvec","OG_8841",1,1,0
"NV2t002701001.1","NV2t002701001.1","Nvec","OG_10516",1,0,0
"NV2t002714001.1","NV2t002714001.1","Nvec","OG_6397",1,1,1
"NV2t002716001.1","NV2t002716001.1","Nvec","OG_6397",1,1,1
"NV2t002717001.1","NV2t002717001.1","Nvec","OG_6397",1,1,1
"NV2t002717002.1","NV2t002717002.1","Nvec","OG_6397",1,1,1
"NV2t002717003.1","NV2t002717003.1","Nvec","OG_6397",1,1,1
"NV2t002718001.1","NV2t002718001.1","Nvec","OG_6397",1,1,1
"NV2t002719001.1","NV2t002719001.1","Nvec","OG_6397",1,1,1
"NV2t002719002.1","NV2t002719002.1","Nvec","OG_6397",1,1,1
"NV2t002721001.1","NV2t002721001.1","Nvec","OG_8727",1,0,0
"NV2t002733001.1","NV2t002733001.1","Nvec","OG_5963",1,0,0
"NV2t002733002.1","NV2t002733002.1","Nvec","OG_5963",1,0,0
"NV2t002735001.1","NV2t002735001.1","Nvec","OG_8660",1,1,0
"NV2t002737001.1","NV2t002737001.1","Nvec","OG_6648",1,1,0
"NV2t002737002.1","NV2t002737002.1","Nvec","OG_6648",1,1,0
"NV2t002737003.1","NV2t002737003.1","Nvec","OG_6648",1,1,0
"NV2t002737004.1","NV2t002737004.1","Nvec","OG_6648",1,1,0
"NV2t002737009.1","NV2t002737009.1","Nvec","OG_6648",1,1,0
"NV2t002737010.1","NV2t002737010.1","Nvec","OG_6648",1,1,0
"NV2t002737012.1","NV2t002737012.1","Nvec","OG_6648",1,1,0
"NV2t002737015.1","NV2t002737015.1","Nvec","OG_6648",1,1,0
"NV2t002737013.1","NV2t002737013.1","Nvec","OG_6648",1,1,0
"NV2t002737016.1","NV2t002737016.1","Nvec","OG_6648",1,1,0
"NV2t002737014.1","NV2t002737014.1","Nvec","OG_6648",1,1,0
"NV2t002737011.1","NV2t002737011.1","Nvec","OG_6648",1,1,0
"NV2t002737005.1","NV2t002737005.1","Nvec","OG_6648",1,1,0
"NV2t002737006.1","NV2t002737006.1","Nvec","OG_6648",1,1,0
"NV2t002737007.1","NV2t002737007.1","Nvec","OG_6648",1,1,0
"NV2t002737008.1","NV2t002737008.1","Nvec","OG_6648",1,1,0
"NV2t002737017.1","NV2t002737017.1","Nvec","OG_6648",1,1,0
"NV2t002737018.1","NV2t002737018.1","Nvec","OG_6648",1,1,0
"NV2t002739001.1","NV2t002739001.1","Nvec","OG_9513",1,1,0
"NV2t002739002.1","NV2t002739002.1","Nvec","OG_9513",1,1,0
"NV2t002739003.1","NV2t002739003.1","Nvec","OG_9513",1,1,0
"NV2t002748001.1","NV2t002748001.1","Nvec","OG_4063",1,1,0
"NV2t002748002.1","NV2t002748002.1","Nvec","OG_4063",1,1,0
"NV2t002748003.1","NV2t002748003.1","Nvec","OG_4063",1,1,0
"NV2t002752001.1","NV2t002752001.1","Nvec","OG_3842",1,0,0
"NV2t002755001.1","NV2t002755001.1","Nvec","OG_1276",1,1,0
"NV2t002760001.1","NV2t002760001.1","Nvec","OG_3918",1,1,0
"NV2t002782001.1","NV2t002782001.1","Nvec","OG_843",1,1,0
"NV2t002796001.1","NV2t002796001.1","Nvec","OG_7679",1,1,0
"NV2t002799001.1","NV2t002799001.1","Nvec","OG_7680",1,0,0
"NV2t002813001.1","NV2t002813001.1","Nvec","OG_1428",1,0,0
"NV2t002813002.1","NV2t002813002.1","Nvec","OG_1428",1,0,0
"NV2t002816001.1","NV2t002816001.1","Nvec","OG_5305",1,1,0
"NV2t002819001.1","NV2t002819001.1","Nvec","OG_3843",1,1,0
"NV2t002838001.1","NV2t002838001.1","Nvec","OG_8975",1,1,0
"NV2t002843001.1","NV2t002843001.1","Nvec","OG_8712",1,1,0
"NV2t002846001.1","NV2t002846001.1","Nvec","OG_6665",1,1,0
"NV2t002847001.1","NV2t002847001.1","Nvec","OG_236",1,1,0
"NV2t002863001.1","NV2t002863001.1","Nvec","OG_5949",1,0,0
"NV2t002865001.1","NV2t002865001.1","Nvec","OG_4026",1,1,0
"NV2t002867001.1","NV2t002867001.1","Nvec","OG_150",1,1,1
"NV2t002874001.1","NV2t002874001.1","Nvec","OG_5632",1,0,0
"NV2t002880001.1","NV2t002880001.1","Nvec","OG_3915",1,1,1
"NV2t002880002.1","NV2t002880002.1","Nvec","OG_3915",1,1,1
"NV2t002880003.1","NV2t002880003.1","Nvec","OG_3915",1,1,1
"NV2t002880004.1","NV2t002880004.1","Nvec","OG_3915",1,1,1
"NV2t002880005.1","NV2t002880005.1","Nvec","OG_3915",1,1,1
"NV2t002880006.1","NV2t002880006.1","Nvec","OG_3915",1,1,1
"NV2t002880007.1","NV2t002880007.1","Nvec","OG_3915",1,1,1
"NV2t002896001.1","NV2t002896001.1","Nvec","OG_647",1,1,0
"NV2t002903001.1","NV2t002903001.1","Nvec","OG_8684",1,1,0
"NV2t002908001.1","NV2t002908001.1","Nvec","OG_8670",1,0,0
"NV2t002921001.1","NV2t002921001.1","Nvec","OG_8911",1,1,0
"NV2t002930001.1","NV2t002930001.1","Nvec","OG_8791",1,1,0
"NV2t002930002.1","NV2t002930002.1","Nvec","OG_8791",1,1,0
"NV2t002935001.1","NV2t002935001.1","Nvec","OG_557",1,0,0
"NV2t002965001.1","NV2t002965001.1","Nvec","OG_8988",1,0,0
"NV2t002966002.1","NV2t002966002.1","Nvec","OG_5480",1,1,0
"NV2t002966003.1","NV2t002966003.1","Nvec","OG_5480",1,1,0
"NV2t002966004.1","NV2t002966004.1","Nvec","OG_5480",1,1,0
"NV2t002966001.1","NV2t002966001.1","Nvec","OG_5480",1,1,0
"NV2t002985001.1","NV2t002985001.1","Nvec","OG_8955",1,0,0
"NV2t002985002.1","NV2t002985002.1","Nvec","OG_8955",1,0,0
"NV2t002987001.1","NV2t002987001.1","Nvec","OG_3838",1,1,0
"NV2t002987002.1","NV2t002987002.1","Nvec","OG_3838",1,1,0
"NV2t002987003.1","NV2t002987003.1","Nvec","OG_3838",1,1,0
"NV2t003003001.1","NV2t003003001.1","Nvec","OG_8637",1,1,0
"NV2t003003002.1","NV2t003003002.1","Nvec","OG_8637",1,1,0
"NV2t003003003.1","NV2t003003003.1","Nvec","OG_8637",1,1,0
"NV2t003003004.1","NV2t003003004.1","Nvec","OG_8637",1,1,0
"NV2t003004001.1","NV2t003004001.1","Nvec","OG_4392",1,0,0
"NV2t003004002.1","NV2t003004002.1","Nvec","OG_4392",1,0,0
"NV2t003009001.1","NV2t003009001.1","Nvec","OG_8968",1,0,0
"NV2t003009002.1","NV2t003009002.1","Nvec","OG_8968",1,0,0
"NV2t003009003.1","NV2t003009003.1","Nvec","OG_8968",1,0,0
"NV2t003009004.1","NV2t003009004.1","Nvec","OG_8968",1,0,0
"NV2t003009010.1","NV2t003009010.1","Nvec","OG_8968",1,0,0
"NV2t003009005.1","NV2t003009005.1","Nvec","OG_8968",1,0,0
"NV2t003009006.1","NV2t003009006.1","Nvec","OG_8968",1,0,0
"NV2t003009007.1","NV2t003009007.1","Nvec","OG_8968",1,0,0
"NV2t003009008.1","NV2t003009008.1","Nvec","OG_8968",1,0,0
"NV2t003009009.1","NV2t003009009.1","Nvec","OG_8968",1,0,0
"NV2t003019001.1","NV2t003019001.1","Nvec","OG_3892",1,1,0
"NV2t003042001.1","NV2t003042001.1","Nvec","OG_8663",1,1,0
"NV2t003042002.1","NV2t003042002.1","Nvec","OG_8663",1,1,0
"NV2t003042003.1","NV2t003042003.1","Nvec","OG_8663",1,1,0
"NV2t003046001.1","NV2t003046001.1","Nvec","OG_3970",1,0,0
"NV2t003047001.1","NV2t003047001.1","Nvec","OG_1435",1,0,0
"NV2t003047002.1","NV2t003047002.1","Nvec","OG_1435",1,0,0
"NV2t003049001.1","NV2t003049001.1","Nvec","OG_5294",1,1,0
"NV2t003050002.1","NV2t003050002.1","Nvec","OG_3920",1,1,0
"NV2t003053001.1","NV2t003053001.1","Nvec","OG_3909",1,1,0
"NV2t003053002.1","NV2t003053002.1","Nvec","OG_3909",1,1,0
"NV2t003053003.1","NV2t003053003.1","Nvec","OG_3909",1,1,0
"NV2t003053004.1","NV2t003053004.1","Nvec","OG_3909",1,1,0
"NV2t003067001.1","NV2t003067001.1","Nvec","OG_6669",1,0,1
"NV2t003067002.1","NV2t003067002.1","Nvec","OG_6669",1,0,1
"NV2t003067003.1","NV2t003067003.1","Nvec","OG_6669",1,0,1
"NV2t003071001.1","NV2t003071001.1","Nvec","OG_947",1,0,0
"NV2t003071002.1","NV2t003071002.1","Nvec","OG_442",1,1,1
"NV2t003097001.1","NV2t003097001.1","Nvec","OG_3879",1,1,1
"NV2t003102001.1","NV2t003102001.1","Nvec","OG_8873",1,0,0
"NV2t003107001.1","NV2t003107001.1","Nvec","OG_5037",1,1,0
"NV2t003115001.1","NV2t003115001.1","Nvec","OG_5297",1,1,0
"NV2t003119001.1","NV2t003119001.1","Nvec","OG_8784",1,0,0
"NV2t003124001.1","NV2t003124001.1","Nvec","OG_10843",1,0,0
"NV2t003139001.1","NV2t003139001.1","Nvec","OG_4052",1,1,0
"NV2t003140001.1","NV2t003140001.1","Nvec","OG_725",1,1,1
"NV2t003140002.1","NV2t003140002.1","Nvec","OG_725",1,1,1
"NV2t003145001.1","NV2t003145001.1","Nvec","OG_6397",1,1,1
"NV2t003148001.1","NV2t003148001.1","Nvec","OG_4048",1,1,1
"NV2t003163001.1","NV2t003163001.1","Nvec","OG_8742",1,0,0
"NV2t003177003.1","NV2t003177003.1","Nvec","OG_4032",1,1,0
"NV2t003181001.1","NV2t003181001.1","Nvec","OG_3981",1,1,0
"NV2t003181002.1","NV2t003181002.1","Nvec","OG_3981",1,1,0
"NV2t003190001.1","NV2t003190001.1","Nvec","OG_8667",1,0,0
"NV2t003195001.1","NV2t003195001.1","Nvec","OG_6344",1,1,0
"NV2t003196001.1","NV2t003196001.1","Nvec","OG_3905",1,1,0
"NV2t003203001.1","NV2t003203001.1","Nvec","OG_8868",1,1,0
"NV2t003204001.1","NV2t003204001.1","Nvec","OG_304",1,1,1
"NV2t003211001.1","NV2t003211001.1","Nvec","OG_8877",1,1,0
"NV2t003211002.1","NV2t003211002.1","Nvec","OG_8877",1,1,0
"NV2t003216001.1","NV2t003216001.1","Nvec","OG_6676",1,1,0
"NV2t003216002.1","NV2t003216002.1","Nvec","OG_6676",1,1,0
"NV2t003216003.1","NV2t003216003.1","Nvec","OG_6676",1,1,0
"NV2t003216004.1","NV2t003216004.1","Nvec","OG_6676",1,1,0
"NV2t003216005.1","NV2t003216005.1","Nvec","OG_6676",1,1,0
"NV2t003216006.1","NV2t003216006.1","Nvec","OG_6676",1,1,0
"NV2t003216007.1","NV2t003216007.1","Nvec","OG_6676",1,1,0
"NV2t003216008.1","NV2t003216008.1","Nvec","OG_6676",1,1,0
"NV2t003216009.1","NV2t003216009.1","Nvec","OG_6676",1,1,0
"NV2t003218001.1","NV2t003218001.1","Nvec","OG_4013",1,0,0
"NV2t003218002.1","NV2t003218002.1","Nvec","OG_4013",1,0,0
"NV2t003218003.1","NV2t003218003.1","Nvec","OG_4013",1,0,0
"NV2t003218004.1","NV2t003218004.1","Nvec","OG_4013",1,0,0
"NV2t003220001.1","NV2t003220001.1","Nvec","OG_8825",1,1,0
"NV2t003223001.1","NV2t003223001.1","Nvec","OG_6849",1,1,0
"NV2t003226001.1","NV2t003226001.1","Nvec","OG_1338",1,1,0
"NV2t003229001.1","NV2t003229001.1","Nvec","OG_3975",1,1,1
"NV2t003242001.1","NV2t003242001.1","Nvec","OG_8693",1,1,0
"NV2t003244001.1","NV2t003244001.1","Nvec","OG_8692",1,0,0
"NV2t003251001.1","NV2t003251001.1","Nvec","OG_8625",1,0,0
"NV2t003258001.1","NV2t003258001.1","Nvec","OG_9005",1,1,0
"NV2t003262001.1","NV2t003262001.1","Nvec","OG_879",1,1,1
"NV2t003262002.1","NV2t003262002.1","Nvec","OG_879",1,1,1
"NV2t003262003.1","NV2t003262003.1","Nvec","OG_879",1,1,1
"NV2t003267001.1","NV2t003267001.1","Nvec","OG_1114",1,1,0
"NV2t003291001.1","NV2t003291001.1","Nvec","OG_8760",1,0,1
"NV2t003298001.1","NV2t003298001.1","Nvec","OG_8761",1,1,1
"NV2t003302001.1","NV2t003302001.1","Nvec","OG_6658",1,1,0
"NV2t003322001.1","NV2t003322001.1","Nvec","OG_4016",1,1,0
"NV2t003332001.1","NV2t003332001.1","Nvec","OG_8914",1,0,0
"NV2t003337001.1","NV2t003337001.1","Nvec","OG_8885",1,1,0
"NV2t003337002.1","NV2t003337002.1","Nvec","OG_8885",1,1,0
"NV2t003350001.1","NV2t003350001.1","Nvec","OG_6679",1,0,0
"NV2t003350002.1","NV2t003350002.1","Nvec","OG_6679",1,0,0
"NV2t003359001.1","NV2t003359001.1","Nvec","OG_5639",1,0,0
"NV2t003360001.1","NV2t003360001.1","Nvec","OG_8894",1,1,1
"NV2t003360003.1","NV2t003360003.1","Nvec","OG_8894",1,1,1
"NV2t003360002.1","NV2t003360002.1","Nvec","OG_8894",1,1,1
"NV2t003368001.1","NV2t003368001.1","Nvec","OG_4042",1,1,0
"NV2t003384001.1","NV2t003384001.1","Nvec","OG_8850",1,1,1
"NV2t003394001.1","NV2t003394001.1","Nvec","OG_12572",1,1,0
"NV2t003394002.1","NV2t003394002.1","Nvec","OG_12572",1,1,0
"NV2t003394003.1","NV2t003394003.1","Nvec","OG_12572",1,1,0
"NV2t003394004.1","NV2t003394004.1","Nvec","OG_12572",1,1,0
"NV2t003396001.1","NV2t003396001.1","Nvec","OG_1562",1,0,0
"NV2t003396002.1","NV2t003396002.1","Nvec","OG_1562",1,0,0
"NV2t003396003.1","NV2t003396003.1","Nvec","OG_1562",1,0,0
"NV2t003405001.1","NV2t003405001.1","Nvec","OG_8834",1,1,0
"NV2t003405002.1","NV2t003405002.1","Nvec","OG_8834",1,1,0
"NV2t003405005.1","NV2t003405005.1","Nvec","OG_8834",1,1,0
"NV2t003405006.1","NV2t003405006.1","Nvec","OG_8834",1,1,0
"NV2t003405004.1","NV2t003405004.1","Nvec","OG_8834",1,1,0
"NV2t003405007.1","NV2t003405007.1","Nvec","OG_8834",1,1,0
"NV2t003405008.1","NV2t003405008.1","Nvec","OG_8834",1,1,0
"NV2t003410004.1","NV2t003410004.1","Nvec","OG_5094",1,1,1
"NV2t003410003.1","NV2t003410003.1","Nvec","OG_5094",1,1,1
"NV2t003410005.1","NV2t003410005.1","Nvec","OG_5094",1,1,1
"NV2t003410001.1","NV2t003410001.1","Nvec","OG_5094",1,1,1
"NV2t003410002.1","NV2t003410002.1","Nvec","OG_5094",1,1,1
"NV2t003410006.1","NV2t003410006.1","Nvec","OG_5094",1,1,1
"NV2t003415001.1","NV2t003415001.1","Nvec","OG_8898",1,0,0
"NV2t003415002.1","NV2t003415002.1","Nvec","OG_8898",1,0,0
"NV2t003432001.1","NV2t003432001.1","Nvec","OG_4066",1,1,0
"NV2t003433001.1","NV2t003433001.1","Nvec","OG_8899",1,0,0
"NV2t003439001.1","NV2t003439001.1","Nvec","OG_4015",1,1,0
"NV2t003452001.1","NV2t003452001.1","Nvec","OG_3924",1,0,0
"NV2t003454001.1","NV2t003454001.1","Nvec","OG_3891",1,1,1
"NV2t003455001.1","NV2t003455001.1","Nvec","OG_3889",1,0,0
"NV2t003467001.1","NV2t003467001.1","Nvec","OG_8765",1,1,0
"NV2t003467002.1","NV2t003467002.1","Nvec","OG_8765",1,1,0
"NV2t003469001.1","NV2t003469001.1","Nvec","OG_8765",1,1,0
"NV2t003479001.1","NV2t003479001.1","Nvec","OG_5089",1,1,0
"NV2t003479002.1","NV2t003479002.1","Nvec","OG_5089",1,1,0
"NV2t003480001.1","NV2t003480001.1","Nvec","OG_8665",1,0,0
"NV2t003507001.1","NV2t003507001.1","Nvec","OG_8890",1,1,0
"NV2t003521001.1","NV2t003521001.1","Nvec","OG_1099",1,1,0
"NV2t003525001.1","NV2t003525001.1","Nvec","OG_5033",1,0,0
"NV2t003527001.1","NV2t003527001.1","Nvec","OG_176",1,1,1
"NV2t003527002.1","NV2t003527002.1","Nvec","OG_176",1,1,1
"NV2t003542001.1","NV2t003542001.1","Nvec","OG_4000",1,1,0
"NV2t003542003.1","NV2t003542003.1","Nvec","OG_4000",1,1,0
"NV2t003542004.1","NV2t003542004.1","Nvec","OG_4000",1,1,0
"NV2t003542005.1","NV2t003542005.1","Nvec","OG_4000",1,1,0
"NV2t003542006.1","NV2t003542006.1","Nvec","OG_4000",1,1,0
"NV2t003543001.1","NV2t003543001.1","Nvec","OG_369",1,1,1
"NV2t003544001.1","NV2t003544001.1","Nvec","OG_8843",1,0,1
"NV2t003544002.1","NV2t003544002.1","Nvec","OG_8843",1,0,1
"NV2t003544003.1","NV2t003544003.1","Nvec","OG_8843",1,0,1
"NV2t003544004.1","NV2t003544004.1","Nvec","OG_8843",1,0,1
"NV2t003595001.1","NV2t003595001.1","Nvec","OG_8696",1,0,0
"NV2t003590001.1","NV2t003590001.1","Nvec","OG_8695",1,1,0
"NV2t003590002.1","NV2t003590002.1","Nvec","OG_8695",1,1,0
"NV2t003590003.1","NV2t003590003.1","Nvec","OG_8695",1,1,0
"NV2t003590004.1","NV2t003590004.1","Nvec","OG_8695",1,1,0
"NV2t003590005.1","NV2t003590005.1","Nvec","OG_8695",1,1,0
"NV2t003590006.1","NV2t003590006.1","Nvec","OG_8695",1,1,0
"NV2t003615001.1","NV2t003615001.1","Nvec","OG_5524",1,0,0
"NV2t003615002.1","NV2t003615002.1","Nvec","OG_5524",1,0,0
"NV2t003621001.1","NV2t003621001.1","Nvec","OG_3955",1,0,0
"NV2t003622001.1","NV2t003622001.1","Nvec","OG_3956",1,1,0
"NV2t003640001.1","NV2t003640001.1","Nvec","OG_8739",1,1,0
"NV2t003640002.1","NV2t003640002.1","Nvec","OG_8739",1,1,0
"NV2t003640003.1","NV2t003640003.1","Nvec","OG_8739",1,1,0
"NV2t003646001.1","NV2t003646001.1","Nvec","OG_4070",1,0,0
"NV2t003655001.1","NV2t003655001.1","Nvec","OG_1082",1,0,1
"NV2t003657001.1","NV2t003657001.1","Nvec","OG_8638",1,0,1
"NV2t003664001.1","NV2t003664001.1","Nvec","OG_438",1,1,1
"NV2t003664002.1","NV2t003664002.1","Nvec","OG_438",1,1,1
"NV2t003668001.1","NV2t003668001.1","Nvec","OG_3996",1,1,0
"NV2t003691001.1","NV2t003691001.1","Nvec","OG_408",1,1,1
"NV2t003692001.1","NV2t003692001.1","Nvec","OG_408",1,1,1
"NV2t003693001.1","NV2t003693001.1","Nvec","OG_408",1,1,1
"NV2t003695001.1","NV2t003695001.1","Nvec","OG_5646",1,0,0
"NV2t003710001.1","NV2t003710001.1","Nvec","OG_8706",1,1,1
"NV2t003710002.1","NV2t003710002.1","Nvec","OG_8706",1,1,1
"NV2t003711001.1","NV2t003711001.1","Nvec","OG_8953",1,1,0
"NV2t003717002.1","NV2t003717002.1","Nvec","OG_315",1,1,0
"NV2t003718002.1","NV2t003718002.1","Nvec","OG_153",1,1,0
"NV2t003718001.1","NV2t003718001.1","Nvec","OG_8807",1,1,0
"NV2t003720001.1","NV2t003720001.1","Nvec","OG_8806",1,1,0
"NV2t003727001.1","NV2t003727001.1","Nvec","OG_3881",1,1,0
"NV2t003735001.1","NV2t003735001.1","Nvec","OG_176",1,1,1
"NV2t003742001.1","NV2t003742001.1","Nvec","OG_4061",1,1,0
"NV2t003748001.1","NV2t003748001.1","Nvec","OG_3862",1,0,0
"NV2t003755001.1","NV2t003755001.1","Nvec","OG_3899",1,1,0
"NV2t003755002.1","NV2t003755002.1","Nvec","OG_3899",1,1,0
"NV2t003755003.1","NV2t003755003.1","Nvec","OG_3899",1,1,0
"NV2t003762001.1","NV2t003762001.1","Nvec","OG_8773",1,1,0
"NV2t003783001.1","NV2t003783001.1","Nvec","OG_6668",1,1,0
"NV2t003783002.1","NV2t003783002.1","Nvec","OG_6668",1,1,0
"NV2t003783003.1","NV2t003783003.1","Nvec","OG_6668",1,1,0
"NV2t003783004.1","NV2t003783004.1","Nvec","OG_6668",1,1,0
"NV2t003783005.1","NV2t003783005.1","Nvec","OG_6668",1,1,0
"NV2t003783008.1","NV2t003783008.1","Nvec","OG_6668",1,1,0
"NV2t003783007.1","NV2t003783007.1","Nvec","OG_6668",1,1,0
"NV2t003783006.1","NV2t003783006.1","Nvec","OG_6668",1,1,0
"NV2t003783009.1","NV2t003783009.1","Nvec","OG_6668",1,1,0
"NV2t003783011.1","NV2t003783011.1","Nvec","OG_6668",1,1,0
"NV2t003783010.1","NV2t003783010.1","Nvec","OG_6668",1,1,0
"NV2t003783012.1","NV2t003783012.1","Nvec","OG_6668",1,1,0
"NV2t003783013.1","NV2t003783013.1","Nvec","OG_6668",1,1,0
"NV2t003783015.1","NV2t003783015.1","Nvec","OG_6668",1,1,0
"NV2t003783014.1","NV2t003783014.1","Nvec","OG_6668",1,1,0
"NV2t003783016.1","NV2t003783016.1","Nvec","OG_6668",1,1,0
"NV2t003784001.1","NV2t003784001.1","Nvec","OG_8688",1,1,0
"NV2t003784002.1","NV2t003784002.1","Nvec","OG_8688",1,1,0
