gene_name	GeneOntologyIDs
evm.model.Ap11.114	GO:0015074; GO:0006281; GO:0005737; GO:0042575; GO:0019899; GO:0003676; GO:0008270
evm.model.Ap11.1678	GO:0016556; GO:0050768; GO:0032781; GO:0006457; GO:0051604; GO:0005737; GO:0005783; GO:0034663; GO:0005788; GO:0005615; GO:0005634; GO:0101031; GO:0051787; GO:0005102; GO:0051082
evm.model.Ap11.875	GO:0015871; GO:0016020; GO:0015220
evm.model.Ap11.877	GO:0060070; GO:0035567; GO:0045944; GO:0005886; GO:0004930; GO:0042813; GO:0017147
evm.model.Ap11.876	GO:0072583; GO:0030100; GO:0048488; GO:0030121; GO:0030122; GO:0005829; GO:0043005; GO:0008021; GO:0035615
evm.model.Ap11.871	GO:0007189; GO:0007188; GO:0015701; GO:0006171; GO:0141156; GO:1904322; GO:0071380; GO:0002029; GO:0001660; GO:0006954; GO:0014827; GO:0106072; GO:1903170; GO:1904326; GO:2000978; GO:0060455; GO:1903640; GO:0046676; GO:0032717; GO:0070256; GO:0010700; GO:1901380; GO:1904348; GO:0007200; GO:1904364; GO:0046010; GO:1904343; GO:0007204; GO:0031622; GO:1904346; GO:0010628; GO:1904325; GO:1902895; GO:0070257; GO:1904330; GO:2000391; GO:0001934; GO:1904320; GO:1904460; GO:0035810; GO:0045907; GO:1990767; GO:0031623; GO:0010840; GO:0014061; GO:0032496; GO:0014832; GO:0031526; GO:0009986; GO:0043025; GO:0031965; GO:0005886; GO:1990769; GO:0004957
evm.model.Ap11.870	GO:0051961; GO:0030513; GO:0045684; GO:0016020; GO:0005886; GO:0070700
evm.model.Ap11.872	GO:0007154; GO:0009166; GO:0005576; GO:0005886; GO:0004551; GO:0016787; GO:0000210; GO:0008270
evm.model.Ap11.878	GO:1905870; GO:0045727; GO:0010494; GO:0005829; GO:0016020; GO:0003730; GO:0003723
evm.model.Ap11.1415	GO:0006281; GO:0006261; GO:0000278; GO:0005737; GO:0043596; GO:0005654; GO:0003682; GO:0003677
evm.model.Ap11.1417	GO:0009968; GO:0005737; GO:0005829; GO:0001650; GO:0005634; GO:0001965
evm.model.Ap11.1416	GO:0009103; GO:0016740
evm.model.Ap11.43	GO:0016607; GO:0005730; GO:0005634; GO:0003676
evm.model.Ap11.40	GO:0007197; GO:0007187; GO:0030425; GO:0005886; GO:0045202; GO:0016907; GO:0004993; GO:0004969
evm.model.Ap11.46	GO:0006351; GO:0006357; GO:0005634; GO:0000981; GO:0000977; GO:0008270
evm.model.Ap11.45	GO:0042838; GO:0046392; GO:0046487; GO:0008679; GO:0051287; GO:0050661
evm.model.Ap11.48	GO:0030335; GO:1904894; GO:0006487; GO:0019082; GO:0070062; GO:0005794; GO:0000139; GO:0016020; GO:0030144; GO:0030145; GO:0004864
evm.model.Ap11.321	GO:0016787
evm.model.Ap11.320	GO:0016787
evm.model.Ap11.323	GO:0016787
evm.model.Ap11.325	GO:0016020; GO:0016787; GO:0004521
evm.model.Ap11.324	GO:0016787
evm.model.Ap11.327	GO:0000045; GO:0006914; GO:0051301; GO:0006995; GO:0090398; GO:0045022; GO:0007507; GO:0045324; GO:0000423; GO:0010508; GO:0043416; GO:0005776; GO:0005789; GO:0010008; GO:0005794; GO:0031966; GO:0000407; GO:0034271; GO:0034272; GO:0043548; GO:0030674
evm.model.Ap11.326	GO:0006886; GO:0061938; GO:0006605; GO:0016192; GO:0030124; GO:0030131; GO:0098541; GO:0005829; GO:0005802; GO:0030276
evm.model.Ap11.326.1.5f15dbde	GO:0006886; GO:0061938; GO:0006605; GO:0016192; GO:0030124; GO:0030131; GO:0098541; GO:0005829; GO:0005802; GO:0030276
evm.model.Ap11.774	GO:0007059; GO:0018013; GO:0018016; GO:0035572; GO:0035573; GO:0007051; GO:0005737; GO:0005634; GO:0042054; GO:0071885; GO:0008276
evm.model.Ap11.774.1.5f15dc55	GO:0007059; GO:0018013; GO:0018016; GO:0035572; GO:0035573; GO:0007051; GO:0005737; GO:0005634; GO:0042054; GO:0071885; GO:0008276
evm.model.Ap11.429	GO:0005886; GO:0004930; GO:0004984
evm.model.Ap11.1598	GO:0001822; GO:1904108; GO:0016055; GO:0005929; GO:0005737; GO:0005856; GO:0005516
evm.model.Ap11.1599	GO:0000398; GO:0016607; GO:0005634; GO:0005681; GO:0071006; GO:0005684
evm.model.Ap11.1592	GO:0034354; GO:0043420; GO:0071347; GO:0071222; GO:0034276; GO:0070189; GO:0097052; GO:0006569; GO:0019674; GO:1903296; GO:0019805; GO:0009651; GO:0005829; GO:0005615; GO:0005741; GO:0005739; GO:0071949; GO:0050660; GO:0004502; GO:0016174
evm.model.Ap11.1593	GO:0006508; GO:0051246; GO:0005654; GO:0004180; GO:0016805; GO:0042802
evm.model.Ap11.1594	GO:0033555; GO:0009409; GO:0009408; GO:0035902; GO:0009612; GO:0042594; GO:0009414; GO:0005886; GO:0051219
evm.model.Ap11.1595	GO:0007368; GO:0003351; GO:0036159; GO:0005576; GO:0031514; GO:0036157
evm.model.Ap11.1596	GO:0061028; GO:1903589; GO:0001938; GO:0051489; GO:0051896; GO:1903670; GO:0042995; GO:0005737; GO:0016607; GO:0005634; GO:0048471; GO:0005886; GO:0004857; GO:0017020; GO:0019888
evm.model.Ap11.1597	GO:0019902; GO:0004864
evm.model.Ap11.1624	GO:0098659; GO:0051899; GO:0098655; GO:0006812; GO:0034220; GO:0051591; GO:0032026; GO:0060041; GO:0046549; GO:0006814; GO:0007601; GO:0043194; GO:0030425; GO:0097386; GO:0017071; GO:0043025; GO:0043204; GO:0001750; GO:0005886; GO:1902495; GO:0045296; GO:0005262; GO:0030553; GO:0005222; GO:0005223; GO:0005221; GO:0017022; GO:0005272
evm.model.Ap11.1625	
evm.model.Ap11.1234	GO:0006310; GO:0006281; GO:0000723; GO:0005739; GO:0005634; GO:0043139; GO:0005524; GO:0016887; GO:0003677
evm.model.Ap11.1237	GO:0006351; GO:0006355; GO:0005634; GO:0000981; GO:0000978; GO:0008270
evm.model.Ap11.1230	GO:0031901; GO:0000139; GO:0019706
evm.model.Ap11.1239	GO:0005783; GO:0005788; GO:0009055; GO:0005506; GO:0031418; GO:0004656
evm.model.Ap11.620	GO:0006915; GO:0006351; GO:0050728; GO:0045597; GO:0006357; GO:0005829; GO:0005654; GO:0005634; GO:0045296; GO:0042802; GO:0003714
evm.model.Ap11.621	GO:0000398; GO:0000245; GO:0071013; GO:0016607; GO:0005654; GO:0005634; GO:0071014; GO:0000974; GO:0005681; GO:0071007; GO:0003723
evm.model.Ap11.622	GO:0006777; GO:0032324; GO:0005829; GO:0005759; GO:0051539; GO:0061799; GO:0061798; GO:0005525; GO:0046872; GO:1904047
evm.model.Ap11.623	GO:0022008; GO:0005829
evm.model.Ap11.624	GO:0022008; GO:0005829
evm.model.Ap11.625	GO:0022008; GO:0005829; GO:0005634
evm.model.Ap11.626	GO:0022008; GO:0005829
evm.model.Ap11.627	GO:0005737
evm.model.Ap11.628	GO:0022008; GO:0005829
evm.model.Ap11.629	GO:0022008; GO:0005829
evm.model.Ap11.199	GO:0007189; GO:0097009; GO:0006112; GO:2000252; GO:0060259; GO:0040008; GO:0005737; GO:0098804; GO:0005886; GO:0004977; GO:0004980; GO:0046872
evm.model.Ap11.191	GO:0003341; GO:0007368; GO:0007507; GO:0036158; GO:0003356; GO:0021591; GO:0005930; GO:0097546
evm.model.Ap11.197	GO:0000118; GO:0005634; GO:0016787; GO:0046872; GO:0004518
evm.model.Ap11.194	GO:0000118; GO:0005634; GO:0016787; GO:0046872; GO:0004518
evm.model.Ap11.1129	GO:0001525; GO:0008595; GO:0060561; GO:0060670; GO:0060070; GO:0048469; GO:0071219; GO:0060718; GO:0000578; GO:0031076; GO:0048596; GO:0001654; GO:0060716; GO:0008285; GO:0035567; GO:0032731; GO:0043507; GO:0002726; GO:0045944; GO:0032760; GO:0032729; GO:0031077; GO:0099054; GO:2000810; GO:1901382; GO:0060061; GO:0060715; GO:0033077; GO:0001944; GO:0016055; GO:0030424; GO:0005923; GO:0009986; GO:0030425; GO:0005769; GO:0098978; GO:0005794; GO:0000139; GO:0043204; GO:0048471; GO:0005886; GO:0045202; GO:0001540; GO:0004930; GO:0008289; GO:0019901; GO:0044877; GO:0031625; GO:0042813; GO:0017147
evm.model.Ap11.1128	GO:0001525; GO:0060070; GO:0035567; GO:0043507; GO:0001934; GO:0033077; GO:0016055; GO:0005794; GO:0098992; GO:0005886; GO:1990851; GO:0004930; GO:0030165; GO:0005102; GO:0031625; GO:0042813; GO:0017147
evm.model.Ap11.1125	GO:0010571; GO:1901987; GO:0031431; GO:0003676; GO:0043539; GO:0008270
evm.model.Ap11.1124	GO:0015074; GO:0006310; GO:0006508; GO:0075523; GO:0005737; GO:0005634; GO:0004190; GO:0005524; GO:0003677; GO:0003887; GO:0003723; GO:0003964; GO:0004523; GO:0008270
evm.model.Ap11.1127	GO:0004519; GO:0016787; GO:0003964
evm.model.Ap11.1123	GO:0015074; GO:0006281; GO:0005737; GO:0042575; GO:0019899; GO:0003676; GO:0008270
evm.model.Ap11.124_evm.model.Ap11.120	GO:0071456; GO:0015671; GO:0001666; GO:0005829; GO:0005759; GO:0005092; GO:0020037; GO:0046872; GO:0098809; GO:0019825; GO:0005344
evm.model.Ap11.124_evm.model.Ap11.120.1.5f1685ae	GO:0071456; GO:0015671; GO:0001666; GO:0005829; GO:0005759; GO:0005092; GO:0020037; GO:0046872; GO:0098809; GO:0019825; GO:0005344
evm.model.Ap11.1329	GO:0015074; GO:0006281; GO:0005737; GO:0042575; GO:0019899; GO:0003676; GO:0008270
evm.model.Ap11.1328	GO:0006508; GO:0046718; GO:0046740; GO:0075732; GO:0043657; GO:0004190; GO:0003676; GO:0003964; GO:0004523; GO:0008270
evm.model.Ap11.1327	GO:0015074; GO:0006281; GO:0005737; GO:0042575; GO:0019899; GO:0003676; GO:0008270
evm.model.Ap11.1326	GO:0006895; GO:0043066; GO:0043161; GO:1990390; GO:0015031; GO:0016567; GO:0030424; GO:0031463; GO:0005737; GO:0005829; GO:0030425; GO:0005794; GO:0048471; GO:0016605; GO:0005802; GO:0003779; GO:0019964; GO:1990756; GO:0004842
evm.model.Ap11.1325	GO:0050728; GO:0043161; GO:0070936; GO:0005737; GO:0005829; GO:0005654; GO:0061630; GO:0008270
evm.model.Ap11.1323	GO:0007399; GO:0061351; GO:0034141; GO:0043161; GO:0070534; GO:0000209; GO:0015031; GO:0005737; GO:0030425; GO:0005769; GO:0005794; GO:0042802; GO:0061630; GO:0008270
evm.model.Ap11.1322	GO:1990830; GO:0043161; GO:0000209; GO:0043523; GO:0005737; GO:0017022; GO:0061630; GO:0004842; GO:0008270
evm.model.Ap11.1321	GO:0019750; GO:0005737; GO:0005829; GO:0005634; GO:0005886; GO:0003729
evm.model.Ap11.1320	GO:0005737; GO:0005654; GO:0061630; GO:0008270
evm.model.Ap11.1495	GO:0016477; GO:0048546; GO:0018991; GO:0008543; GO:0046716; GO:0007517; GO:0002119; GO:0008284; GO:0043410; GO:0031344; GO:0031647; GO:0005886; GO:0043235; GO:0005524; GO:0046872; GO:0004672; GO:0004714
evm.model.Ap11.1494	GO:0001819; GO:0006898; GO:0009986; GO:0016020; GO:0030246
evm.model.Ap11.1497.1.5f15de07	GO:0140367; GO:0140206; GO:0042938; GO:0006857; GO:0015835; GO:0015031; GO:0070424; GO:0070293; GO:0140207; GO:0042908; GO:0016324; GO:0016020; GO:0030670; GO:0005886; GO:0071916; GO:0015334; GO:0015333; GO:0042937
evm.model.Ap11.1497	GO:0140206; GO:0045087; GO:0015835; GO:0015031; GO:0070424; GO:0001878; GO:0140207; GO:0016324; GO:0030670; GO:0005886; GO:0071916; GO:0015333; GO:0042937
evm.model.Ap11.1496	GO:0048513; GO:0030154; GO:0008543; GO:0045597; GO:0008284; GO:0010604; GO:0043410; GO:0080090; GO:0031410; GO:0005829; GO:0005634; GO:0005886; GO:0043235; GO:0005524; GO:0017134; GO:0005007
evm.model.Ap11.1490	GO:0005977; GO:0005979; GO:0005981; GO:0042587; GO:0000164; GO:2001069; GO:0008157; GO:0004722
evm.model.Ap11.1493	GO:0016020; GO:0030246
evm.model.Ap11.1492	GO:0005977; GO:0005979; GO:0005981; GO:0042587; GO:0000164; GO:2001069; GO:0008157; GO:0004722
evm.model.Ap11.1499	GO:1904000; GO:0043005; GO:0005886; GO:0042923; GO:0004983
evm.model.Ap11.1498.1.5f15de0a	GO:0006352; GO:0042789; GO:0045893; GO:0060261; GO:0006282; GO:0006357; GO:0051123; GO:0006367; GO:0000785; GO:0005654; GO:0005634; GO:0005669; GO:0033276; GO:0042802; GO:0016251
evm.model.Ap11.1498	GO:0006352; GO:0042789; GO:0045893; GO:0060261; GO:0006282; GO:0006357; GO:0051123; GO:0006367; GO:0000785; GO:0005654; GO:0005634; GO:0005669; GO:0033276; GO:0042802; GO:0016251
evm.model.Ap11.1864	GO:0045892; GO:0006357; GO:0005634; GO:0000981; GO:0001227; GO:0046982; GO:0042803; GO:0000977
evm.model.Ap11.1865	GO:0015801; GO:0070327; GO:0016323; GO:0005886; GO:0015173; GO:0015192; GO:0015196; GO:0005302; GO:0015349; GO:0022857
evm.model.Ap11.1866	GO:0008286; GO:0005829; GO:0016020; GO:0016607; GO:0005730; GO:0003723; GO:0008270
evm.model.Ap11.1867	GO:0007189; GO:0099171; GO:0042311; GO:0098978; GO:0005886; GO:0098793; GO:0098685; GO:0001609
evm.model.Ap11.1860	GO:0042472; GO:0060875; GO:0030901; GO:0006357; GO:0003406; GO:0005634; GO:0000981; GO:0000978
evm.model.Ap11.1861	GO:0009952; GO:0006351; GO:0042706; GO:0045944; GO:0006357; GO:0005634; GO:0000981; GO:0000978
evm.model.Ap11.1862	GO:0009952; GO:0048852; GO:0030900; GO:0042472; GO:0022037; GO:0030901; GO:0045944; GO:0006357; GO:0005634; GO:0001228; GO:0000981; GO:0000978; GO:1990837
evm.model.Ap11.1863	GO:0006338; GO:0006351; GO:0007399; GO:0045597; GO:2000781; GO:0045663; GO:1902459; GO:0045582; GO:0070316; GO:2000045; GO:0030071; GO:2000819; GO:0006357; GO:0000785; GO:0000776; GO:0071564; GO:0016363; GO:0005654; GO:0005634; GO:0003682; GO:0004402; GO:0003712; GO:0008270
evm.model.Ap11.930	GO:0043161; GO:0005737; GO:0005829; GO:0034657; GO:0005654; GO:0005634; GO:0000151
evm.model.Ap11.931	GO:0000470; GO:0030490; GO:0018364; GO:2000234; GO:0070476; GO:0031167; GO:0045815; GO:0030488; GO:0002098; GO:0005737; GO:0035097; GO:0034708; GO:0005654; GO:0005634; GO:0048471; GO:0032991; GO:0036396; GO:0043528; GO:0043527; GO:0046982; GO:0008276; GO:0141106
evm.model.Ap11.938	GO:0042742; GO:0042744; GO:0006955; GO:0006979; GO:0005783; GO:0005576; GO:0020037; GO:0004447; GO:0140825; GO:0004601; GO:0036393
evm.model.Ap11.1510	GO:0007218; GO:0005886; GO:0008528; GO:0004966
evm.model.Ap11.1511	GO:0006351; GO:0001889; GO:0045944; GO:0006357; GO:0048511; GO:0000785; GO:0005634; GO:0001228; GO:0000981; GO:0000978; GO:0000977; GO:1990837
evm.model.Ap11.1513	GO:0007623; GO:0006351; GO:0001889; GO:0045944; GO:0006355; GO:0005654; GO:0005634; GO:0090575; GO:0001228; GO:0000981; GO:0000978; GO:0000977; GO:1990837
evm.model.Ap11.1514	GO:0030534; GO:0007268; GO:0061523; GO:0000226; GO:0046785; GO:0018095; GO:0007288; GO:0051648; GO:0030424; GO:0005930; GO:0005813; GO:0005829; GO:0030425; GO:0016020; GO:0005874; GO:0005815; GO:0045202; GO:0008017; GO:0015631; GO:0070740
evm.model.Ap11.1515	GO:0001525; GO:0030154; GO:0045766; GO:0010595; GO:0014909; GO:0009986; GO:0005737; GO:0005886
evm.model.Ap11.1516	GO:0019221; GO:0035556; GO:0007175; GO:0032436; GO:0016567
evm.model.Ap11.1518	GO:0006355; GO:0070176
evm.model.Ap11.1519	GO:0005737; GO:0005856
evm.model.Ap11.208	GO:0006536; GO:0006526; GO:0000050; GO:0005759; GO:0005739; GO:0004042
evm.model.Ap11.206	GO:0007411; GO:0005737; GO:0019898; GO:0005524; GO:0005085; GO:0106310; GO:0004674
evm.model.Ap11.207	GO:0006207; GO:0006541; GO:0000050; GO:0005739; GO:0005524; GO:0004087; GO:0004088; GO:0046872
evm.model.Ap11.204	GO:0008543; GO:0000082; GO:0035196; GO:0035278; GO:0021915; GO:0010608; GO:0043161; GO:0051865; GO:0000209; GO:2000177; GO:0072089; GO:0000932; GO:0035198; GO:0061630; GO:0004842; GO:0008270
evm.model.Ap11.205.1.5f15dbbf	GO:0007411; GO:0050804; GO:0045599; GO:0048812; GO:0099170; GO:0042995; GO:0005737; GO:0019898; GO:0098978; GO:0098794; GO:0048786; GO:0098685; GO:0005524; GO:0019899; GO:0005085; GO:0106310; GO:0004674
evm.model.Ap11.205	GO:0007411; GO:0050804; GO:0045599; GO:0048812; GO:0099170; GO:0042995; GO:0005737; GO:0019898; GO:0098978; GO:0098794; GO:0048786; GO:0098685; GO:0005524; GO:0019899; GO:0005085; GO:0106310; GO:0004674
evm.model.Ap11.200	GO:0006516; GO:0005737; GO:0005829; GO:0005634; GO:0046872; GO:0000224
evm.model.Ap11.201	GO:0006516; GO:0030513; GO:0005737; GO:0005829; GO:0031012; GO:0005634; GO:0046872; GO:0000224
evm.model.Ap11.1701	GO:0005737
evm.model.Ap11.1700	GO:0022008; GO:0005829
evm.model.Ap11.1703	GO:0051301; GO:0010587; GO:0006402; GO:0000956; GO:1990074; GO:0019827; GO:0005737; GO:0000932; GO:0000175; GO:0000287; GO:0008266
evm.model.Ap11.1702	GO:1904580; GO:0005769; GO:0031901; GO:0016020; GO:0003729; GO:0030674; GO:0003723
evm.model.Ap11.1705	
evm.model.Ap11.1704	GO:0060271; GO:0035721; GO:0005929; GO:0005856; GO:0030991
evm.model.Ap11.1707	GO:0097352; GO:0016240; GO:0061909; GO:0009267; GO:0006888; GO:0097111; GO:0006887; GO:0007030; GO:0006886; GO:0016236; GO:0034497; GO:0048278; GO:0006906; GO:0120281; GO:0005776; GO:0000421; GO:0030134; GO:0005829; GO:0012505; GO:0005789; GO:0005793; GO:0033116; GO:0012507; GO:0005765; GO:0044233; GO:0005739; GO:0005886; GO:0030868; GO:0031201; GO:0019901; GO:0019903; GO:0005484; GO:0000149
evm.model.Ap11.1706	GO:0034332; GO:0007409; GO:0019221; GO:0030900; GO:0021670; GO:0007399; GO:0021849; GO:0007405; GO:0050775; GO:0050769; GO:0019538; GO:0150052; GO:0005737; GO:0098978
evm.model.Ap11.1709	GO:0006493; GO:0016266; GO:0000139; GO:0016020; GO:0008375; GO:0047223; GO:0030246; GO:0030145
evm.model.Ap11.1517	GO:0019484; GO:0050873; GO:0006574; GO:0006210; GO:0019859; GO:0006573; GO:0005739; GO:0004491; GO:0016790
evm.model.Ap11.209	GO:0051301; GO:0006888; GO:0000132; GO:0007030; GO:0051321; GO:0007080; GO:0000070; GO:0007094; GO:0034501; GO:0015031; GO:0065003; GO:0051988; GO:0007096; GO:0006890; GO:0005829; GO:0070939; GO:0005783; GO:0005789; GO:0000776; GO:0005828; GO:0005811; GO:0016020; GO:0005634; GO:1990423; GO:0000922; GO:0019237
evm.model.Ap11.519	GO:0010468; GO:0005886; GO:0004980; GO:0046872
evm.model.Ap11.516	GO:0007189; GO:0050777; GO:0070374; GO:0045921; GO:0001659; GO:0005737; GO:0005886; GO:0004978; GO:0004977; GO:0004980; GO:0046872
evm.model.Ap11.517	GO:0030036; GO:0071880; GO:0007189; GO:0071881; GO:0007193; GO:0071875; GO:0032870; GO:0006260; GO:0007173; GO:0007565; GO:0007186; GO:0042593; GO:0050892; GO:0051926; GO:0045955; GO:0032811; GO:0046676; GO:0061179; GO:0050995; GO:0010700; GO:0070473; GO:0071882; GO:0030168; GO:0030335; GO:0008284; GO:0001819; GO:0045742; GO:0043410; GO:0051044; GO:0051897; GO:0043268; GO:0090303; GO:0099171; GO:0007265; GO:0019229; GO:0097305; GO:0043278; GO:0007266; GO:0050955; GO:0042311; GO:0043679; GO:0016323; GO:0005737; GO:0098691; GO:0098982; GO:0098978; GO:0043025; GO:0005886; GO:0098839; GO:0048787; GO:0043235; GO:0031692; GO:0031696; GO:0004938; GO:0051379; GO:0032795; GO:0051380; GO:0042803; GO:0019901; GO:0031996
evm.model.Ap11.515	GO:0071881; GO:0007193; GO:0071875; GO:0007267; GO:0007173; GO:0007565; GO:0007186; GO:0032811; GO:0010700; GO:0030168; GO:0045777; GO:0043410; GO:0045666; GO:0051897; GO:0070474; GO:0003056; GO:0009986; GO:0005886; GO:0004938; GO:0051379
evm.model.Ap11.513	GO:0015074; GO:0006310; GO:0075713; GO:0006508; GO:0046718; GO:0039657; GO:0044826; GO:0075732; GO:0075523; GO:0043657; GO:0030430; GO:0042025; GO:0020002; GO:0019013; GO:0004190; GO:0003677; GO:0003887; GO:0004533; GO:0035613; GO:0003964; GO:0004523; GO:0005198; GO:0008270
evm.model.Ap11.510	GO:0030335; GO:1904894; GO:0006487; GO:0005576; GO:0005794; GO:0000139; GO:0016020; GO:0043204; GO:0008375; GO:0030144; GO:0016757; GO:0030145; GO:0004864
evm.model.Ap11.511	GO:0071881; GO:0007193; GO:0071875; GO:0007267; GO:0007173; GO:0007565; GO:0007186; GO:0032811; GO:0010700; GO:0030168; GO:0045777; GO:0043410; GO:0045666; GO:0051897; GO:0070474; GO:0003056; GO:0009986; GO:0005886; GO:0004938; GO:0051379
evm.model.Ap11.1618	GO:0030036; GO:0071711; GO:0051301; GO:0007157; GO:0007156; GO:0007601; GO:0005912; GO:0005604; GO:0005938; GO:0032154; GO:0005737; GO:0070062; GO:0031012; GO:0005927; GO:0005886; GO:0005509; GO:0098631; GO:0005201
evm.model.Ap11.1617	GO:0030154; GO:0031018; GO:0033504; GO:0021508; GO:0008347; GO:0008045; GO:0045893; GO:0006357; GO:0014044; GO:0021529; GO:0021530; GO:0021514; GO:0005634; GO:0000981; GO:0000978
evm.model.Ap11.1616	GO:0048708; GO:0048468; GO:0030154; GO:0048565; GO:0006351; GO:0031018; GO:0045665; GO:0007399; GO:0048665; GO:0014003; GO:0021554; GO:0003326; GO:0003329; GO:0045597; GO:0010628; GO:0045666; GO:0048714; GO:0045944; GO:0006355; GO:0006357; GO:0009749; GO:0032570; GO:0007224; GO:0021522; GO:0021529; GO:0021530; GO:0003323; GO:0003327; GO:0060580; GO:0005634; GO:0000987; GO:0001228; GO:0003700; GO:0000981; GO:0000978; GO:0043565
evm.model.Ap11.284	GO:0007268; GO:0048565; GO:0003382; GO:0007187; GO:0001696; GO:0001698; GO:0048732; GO:0001697; GO:0007613; GO:1900139; GO:0045907; GO:0048167; GO:0008542; GO:0030425; GO:0005886; GO:0045202; GO:1901363; GO:0004969; GO:0030594
evm.model.Ap11.285	GO:0007189; GO:0032922; GO:0007187; GO:0042309; GO:0045475; GO:0007200; GO:0008217; GO:0060259; GO:0002027; GO:0055078; GO:0005737; GO:0005886; GO:0004978; GO:0004977; GO:0004980; GO:0046872; GO:0042923; GO:0017046
evm.model.Ap11.282	GO:0008154; GO:0046697; GO:0007186; GO:0009755; GO:0050728; GO:0032691; GO:0032715; GO:0032720; GO:0040018; GO:0009725; GO:0009986; GO:0045121; GO:0043005; GO:0005886; GO:0004930; GO:0001616; GO:0016520
evm.model.Ap11.283	GO:0071880; GO:0007189; GO:0007193; GO:0050873; GO:0002024; GO:0042755; GO:0031649; GO:0055118; GO:0040015; GO:0045986; GO:0002025; GO:0120162; GO:0070374; GO:0050996; GO:0043410; GO:0009409; GO:0016020; GO:0005886; GO:0043235; GO:0031699; GO:0004939; GO:0015052; GO:0051379; GO:0003925; GO:0051380; GO:0042803
evm.model.Ap11.281	GO:0071880; GO:0002025; GO:0010666; GO:0045823; GO:0043410; GO:0045187; GO:0005769; GO:0005886; GO:0004940
evm.model.Ap11.288	GO:0007189; GO:0097009; GO:0006112; GO:2000252; GO:0060259; GO:0040008; GO:0005737; GO:0098804; GO:0005886; GO:0004977; GO:0004980; GO:0046872
evm.model.Ap11.289	GO:0071880; GO:0002025; GO:0045823; GO:0043410; GO:0005886; GO:0004940; GO:0015052; GO:0051379
evm.model.Ap11.1909	GO:0016020
evm.model.Ap11.1908	GO:0034614; GO:0007031; GO:0000425; GO:0016558; GO:0016562; GO:0044721; GO:0006513; GO:0000209; GO:0043335; GO:1990429; GO:0005778; GO:0005777; GO:0000151; GO:1990757; GO:0004842; GO:0008270
evm.model.Ap11.1907	GO:0006886; GO:0005634; GO:0005525; GO:0003924
evm.model.Ap11.1906	GO:0005730; GO:0005654; GO:0003723
evm.model.Ap11.1904	GO:0090163; GO:0001736; GO:0035331; GO:0032436; GO:0090251; GO:0045179; GO:0016327; GO:0005929; GO:0005737; GO:0120219; GO:0045296
evm.model.Ap11.1903	GO:0017000; GO:0000271; GO:0030170; GO:0008483
evm.model.Ap11.1902	GO:0001675; GO:0003341; GO:0030317; GO:0007288; GO:0120317; GO:0007283; GO:0002080; GO:0001669; GO:1990716; GO:0005737; GO:0036126; GO:0097225
evm.model.Ap11.1902.1.5f15df62	GO:0001675; GO:0003341; GO:0030317; GO:0007288; GO:0120317; GO:0007283; GO:0002080; GO:0001669; GO:1990716; GO:0005737; GO:0036126; GO:0097225
evm.model.Ap11.1901	GO:0006470; GO:0007165; GO:0005829; GO:0005886; GO:0005547; GO:0043325; GO:0005543
evm.model.Ap11.1900	GO:0031146; GO:0005737; GO:0019005; GO:1990756
evm.model.Ap11.1015	GO:0006310; GO:0090304; GO:0032197; GO:0046872; GO:0003723; GO:0003964; GO:0009036
