gene_name	GeneOntologyIDs
Ahyacinthus00536	
Ahyacinthus00537	
Ahyacinthus00538	
Ahyacinthus00539	
Ahyacinthus00540	
Ahyacinthus00541	
Ahyacinthus00542	
Ahyacinthus00543	
Ahyacinthus00544	
Ahyacinthus00545	
Ahyacinthus00546	GO:0003676
Ahyacinthus00547	
Ahyacinthus00548	
Ahyacinthus00549	
Ahyacinthus00550	
Ahyacinthus00551	
Ahyacinthus00552	
Ahyacinthus00553	
Ahyacinthus00554	GO:0005856;GO:0005085
Ahyacinthus00555	
Ahyacinthus00556	GO:0003676;GO:0015074
Ahyacinthus00557	
Ahyacinthus00558	
Ahyacinthus00559	
Ahyacinthus00560	
Ahyacinthus00561	GO:0003676;GO:0015074
Ahyacinthus00562	
Ahyacinthus00563	GO:0003824
Ahyacinthus00564	
Ahyacinthus00565	
Ahyacinthus00566	GO:0003678;GO:0000723;GO:0006281
Ahyacinthus00567	GO:0005737;GO:0005634;GO:0005694;GO:0005654;GO:0009378;GO:0043138;GO:0000723;GO:0006268;GO:0032508;GO:0006310;GO:0000724;GO:0044806;GO:0006281
Ahyacinthus00568	
Ahyacinthus00569	
Ahyacinthus00570	
Ahyacinthus00571	
Ahyacinthus00572	GO:0003676
Ahyacinthus00573	
Ahyacinthus00574	
Ahyacinthus00575	
Ahyacinthus00576	
Ahyacinthus00577	
Ahyacinthus00578	
Ahyacinthus00579	GO:0004553;GO:0005975
Ahyacinthus00580	
Ahyacinthus00581	
Ahyacinthus00582	
Ahyacinthus00583	
Ahyacinthus00584	
Ahyacinthus00585	
Ahyacinthus00586	GO:0001669;GO:0036128;GO:0016020;GO:0005216;GO:0005245;GO:0006811;GO:0055085;GO:0030317;GO:0006814;GO:0048240
Ahyacinthus00587	GO:0005634;GO:0008278;GO:0000785;GO:0003682;GO:0007062
Ahyacinthus00588	
Ahyacinthus00589	
Ahyacinthus00590	
Ahyacinthus00591	
Ahyacinthus00592	GO:0046872
Ahyacinthus00593	
Ahyacinthus00594	
Ahyacinthus00595	
Ahyacinthus00596	GO:0003676
Ahyacinthus00597	GO:0005634;GO:0048471;GO:0005829;GO:0005515;GO:0005096;GO:0031267;GO:0006913;GO:0090630
Ahyacinthus00598	GO:0005737;GO:0097730;GO:0030990;GO:0097546;GO:0005813;GO:0036064;GO:0061512;GO:0060271
Ahyacinthus00599	
Ahyacinthus00600	
Ahyacinthus00601	
Ahyacinthus00602	GO:0005576;GO:0008061
Ahyacinthus00603	
Ahyacinthus00604	
Ahyacinthus00605	
Ahyacinthus00606	
Ahyacinthus00607	GO:0005634;GO:0005667;GO:0006357
Ahyacinthus00608	GO:0030424;GO:0005886;GO:0098632;GO:0007411;GO:0007156;GO:0070593
Ahyacinthus00609	
Ahyacinthus00610	GO:0005634;GO:0003727;GO:0003723;GO:0003676;GO:0000381
Ahyacinthus00611	
Ahyacinthus00612	
Ahyacinthus00613	
Ahyacinthus00614	GO:0005737;GO:0080008;GO:0005515
Ahyacinthus00615	GO:0005737;GO:0080008;GO:0005515
Ahyacinthus00616	GO:0005737;GO:0080008;GO:0005515
Ahyacinthus00617	GO:0005737;GO:0005813;GO:0005515;GO:0007288;GO:0070286
Ahyacinthus00618	GO:0005737;GO:0005813;GO:0007288;GO:0070286
Ahyacinthus00619	GO:0005737;GO:0005634;GO:0005515;GO:0070682
Ahyacinthus00620	GO:0030992;GO:0005815;GO:0005929;GO:0005794;GO:1905515;GO:0042073
Ahyacinthus00621	GO:0003676;GO:0015074
Ahyacinthus00622	
Ahyacinthus00623	GO:0030992;GO:0005815;GO:0005929;GO:0005794;GO:1905515;GO:0042073
Ahyacinthus00624	GO:0003676
Ahyacinthus00625	
Ahyacinthus00626	
Ahyacinthus00627	
Ahyacinthus00628	GO:0005737;GO:0005634;GO:0003714;GO:0003950;GO:0010629
Ahyacinthus00629	
Ahyacinthus00630	
Ahyacinthus00631	
Ahyacinthus00632	
Ahyacinthus00633	
Ahyacinthus00634	
Ahyacinthus00635	
Ahyacinthus00636	GO:0005829;GO:0005524;GO:0004672;GO:0006468
Ahyacinthus00637	
Ahyacinthus00638	GO:0005524;GO:0003676
Ahyacinthus00639	
Ahyacinthus00640	
Ahyacinthus00641	GO:0005515;GO:0051015;GO:0030036
Ahyacinthus00642	GO:0005515;GO:0051015;GO:0030036
Ahyacinthus00643	GO:0000118;GO:0005515;GO:0003714;GO:0006357
Ahyacinthus00644	GO:0022625;GO:0005840;GO:0003723;GO:0003735;GO:0002181;GO:0006412
Ahyacinthus00645	GO:0005741;GO:0000422
Ahyacinthus00646	
Ahyacinthus00647	
Ahyacinthus00648	GO:0005886;GO:0007156
Ahyacinthus00649	
Ahyacinthus00650	
Ahyacinthus00651	GO:0032991;GO:0005886;GO:0005509;GO:0045197;GO:0007157
Ahyacinthus00652	GO:0005509
Ahyacinthus00653	GO:0005634;GO:0003677;GO:0009299
Ahyacinthus00654	GO:0003677;GO:0006310;GO:0015074
Ahyacinthus00655	
Ahyacinthus00656	
Ahyacinthus00657	
Ahyacinthus00658	
Ahyacinthus00659	
Ahyacinthus00660	
Ahyacinthus00661	
Ahyacinthus00662	GO:0009986;GO:0043235;GO:0005886;GO:0005509;GO:0007411;GO:0007219
Ahyacinthus00663	GO:0005509
Ahyacinthus00664	
Ahyacinthus00665	
Ahyacinthus00666	
Ahyacinthus00667	GO:0062023
Ahyacinthus00668	GO:0062023
Ahyacinthus00669	
Ahyacinthus00670	GO:0009986;GO:0043235;GO:0005886;GO:0005509;GO:0007411;GO:0007219
Ahyacinthus00671	
Ahyacinthus00672	
Ahyacinthus00673	GO:0062023
Ahyacinthus00674	GO:0062023
Ahyacinthus00675	
Ahyacinthus00676	
Ahyacinthus00677	GO:0032991;GO:0005886;GO:0005509;GO:0045197;GO:0007157
Ahyacinthus00678	
Ahyacinthus00679	GO:0062023;GO:0005509
Ahyacinthus00680	
Ahyacinthus00681	
Ahyacinthus00682	
Ahyacinthus00683	
Ahyacinthus00684	
Ahyacinthus00685	
Ahyacinthus00686	
Ahyacinthus00687	GO:0032991;GO:0005886;GO:0005509;GO:0045197;GO:0007157
Ahyacinthus00688	GO:0009986;GO:0043235;GO:0005886;GO:0005509;GO:0007411;GO:0007219
Ahyacinthus00689	
Ahyacinthus00690	GO:0062023
Ahyacinthus00691	GO:0062023
Ahyacinthus00692	GO:0030992;GO:0036064;GO:0015631;GO:0060271;GO:0042073
Ahyacinthus00693	
Ahyacinthus00694	GO:0004565;GO:0004553;GO:0005975
Ahyacinthus00695	GO:0016020;GO:0005524;GO:0042626;GO:0016887;GO:0140359;GO:0055085
Ahyacinthus00696	
Ahyacinthus00697	
Ahyacinthus00698	
Ahyacinthus00699	
Ahyacinthus00700	GO:0016020;GO:0005524;GO:0042626;GO:0140359;GO:0055085
Ahyacinthus00701	
Ahyacinthus00702	GO:0016020;GO:0005524;GO:0042626;GO:0016887;GO:0140359;GO:0055085
Ahyacinthus00703	GO:0003676
Ahyacinthus00704	GO:0016020;GO:0005524;GO:0042626;GO:0016887;GO:0055085
Ahyacinthus00705	GO:0043025;GO:0030424;GO:0005886;GO:0008046;GO:0007156;GO:0050808
Ahyacinthus00706	
Ahyacinthus00707	
Ahyacinthus00708	
Ahyacinthus00709	GO:0043025;GO:0030424;GO:0005886;GO:0008046;GO:0007156;GO:0050808
Ahyacinthus00710	
Ahyacinthus00711	
Ahyacinthus00712	
Ahyacinthus00713	
Ahyacinthus00714	
Ahyacinthus00715	
Ahyacinthus00716	
Ahyacinthus00717	
Ahyacinthus00718	GO:0003824;GO:0003676;GO:0015074
Ahyacinthus00719	GO:0003676
Ahyacinthus00720	
Ahyacinthus00721	GO:0003676;GO:0015074
Ahyacinthus00722	
Ahyacinthus00723	
Ahyacinthus00724	GO:0004842
Ahyacinthus00725	GO:0004842
Ahyacinthus00726	
Ahyacinthus00727	GO:0004842
Ahyacinthus00728	
Ahyacinthus00729	GO:0005737;GO:0005634;GO:0005694;GO:0005524;GO:0009378;GO:0043138;GO:0003676;GO:0006268;GO:0032508;GO:0006310;GO:0000724;GO:0006281
Ahyacinthus00730	
Ahyacinthus00731	
Ahyacinthus00732	
Ahyacinthus00733	
Ahyacinthus00734	
Ahyacinthus00735	GO:0005737;GO:0051170
Ahyacinthus00736	GO:0016592;GO:0070847;GO:0003712;GO:0006357
Ahyacinthus00737	
Ahyacinthus00738	GO:0016592;GO:0070847;GO:0003712;GO:0006357
Ahyacinthus00739	GO:0000323;GO:0005768;GO:0000149;GO:0035493
Ahyacinthus00740	
Ahyacinthus00741	
Ahyacinthus00742	
Ahyacinthus00743	
Ahyacinthus00744	
Ahyacinthus00745	GO:0003824
Ahyacinthus00746	
Ahyacinthus00747	
Ahyacinthus00748	
Ahyacinthus00749	
Ahyacinthus00750	
Ahyacinthus00751	
Ahyacinthus00752	
Ahyacinthus00753	
Ahyacinthus00754	
Ahyacinthus00755	GO:0043565
Ahyacinthus00756	GO:0003677
Ahyacinthus00757	GO:0005911;GO:0005886;GO:0050839;GO:0098609
Ahyacinthus00758	
Ahyacinthus00759	
Ahyacinthus00760	
Ahyacinthus00761	
Ahyacinthus00762	
Ahyacinthus00763	
Ahyacinthus00764	
Ahyacinthus00765	
Ahyacinthus00766	
Ahyacinthus00767	
Ahyacinthus00768	
Ahyacinthus00769	
Ahyacinthus00770	
Ahyacinthus00771	GO:0008270;GO:0003676
Ahyacinthus00772	
Ahyacinthus00773	GO:0003676
Ahyacinthus00774	
Ahyacinthus00775	GO:0005737;GO:0005694;GO:0009378;GO:0043138;GO:0006268;GO:0032508;GO:0006310;GO:0000724;GO:0006281
Ahyacinthus00776	
Ahyacinthus00777	
Ahyacinthus00778	
Ahyacinthus00779	
Ahyacinthus00780	
Ahyacinthus00781	
Ahyacinthus00782	
Ahyacinthus00783	
Ahyacinthus00784	
Ahyacinthus00785	
Ahyacinthus00786	
Ahyacinthus00787	
Ahyacinthus00788	
Ahyacinthus00789	
Ahyacinthus00790	
Ahyacinthus00791	
Ahyacinthus00792	
Ahyacinthus00793	
Ahyacinthus00794	GO:0003676;GO:0015074
Ahyacinthus00795	GO:0004842;GO:0008270
Ahyacinthus00796	
Ahyacinthus00797	
Ahyacinthus00798	
Ahyacinthus00799	
Ahyacinthus00800	
Ahyacinthus00801	
Ahyacinthus00802	
Ahyacinthus00803	
Ahyacinthus00804	
Ahyacinthus00805	
Ahyacinthus00806	
Ahyacinthus00807	
Ahyacinthus00808	GO:0004553;GO:0005975
Ahyacinthus00809	
Ahyacinthus00810	GO:0005509
Ahyacinthus00811	
Ahyacinthus00812	
Ahyacinthus00813	GO:0008270;GO:0003676
Ahyacinthus00814	
Ahyacinthus00815	
Ahyacinthus00816	
Ahyacinthus00817	
Ahyacinthus00818	GO:0005856;GO:0005085
Ahyacinthus00819	
Ahyacinthus00820	
Ahyacinthus00821	
Ahyacinthus00822	
Ahyacinthus00823	
Ahyacinthus00824	GO:0008270
Ahyacinthus00825	
Ahyacinthus00826	GO:0003676;GO:0015074
Ahyacinthus00827	
Ahyacinthus00828	
Ahyacinthus00829	
Ahyacinthus00830	
Ahyacinthus00831	GO:0008270;GO:0003676
Ahyacinthus00832	
Ahyacinthus00833	
Ahyacinthus00834	
Ahyacinthus00835	GO:0004190;GO:0006508
Ahyacinthus00836	
Ahyacinthus00837	GO:0008270;GO:0003676
Ahyacinthus00838	
Ahyacinthus00839	
Ahyacinthus00840	
Ahyacinthus00841	GO:0003677;GO:0006310;GO:0015074
Ahyacinthus00842	
Ahyacinthus00843	
Ahyacinthus00844	
Ahyacinthus00845	
Ahyacinthus00846	GO:0005737;GO:0005634;GO:0005694;GO:0005524;GO:0009378;GO:0043138;GO:0003676;GO:0006268;GO:0032508;GO:0006310;GO:0000724;GO:0006281
Ahyacinthus00847	
Ahyacinthus00848	
Ahyacinthus00849	
Ahyacinthus00850	
Ahyacinthus00851	
Ahyacinthus00852	
Ahyacinthus00853	
Ahyacinthus00854	
Ahyacinthus00855	
Ahyacinthus00856	
Ahyacinthus00857	
Ahyacinthus00858	
Ahyacinthus00859	
Ahyacinthus00860	
Ahyacinthus00861	
Ahyacinthus00862	
Ahyacinthus00863	
Ahyacinthus00864	GO:0005737;GO:0005634;GO:0008234;GO:0070139;GO:0016926;GO:0006508
Ahyacinthus00865	
Ahyacinthus00866	GO:0005085
Ahyacinthus00867	GO:0005856;GO:0005085
Ahyacinthus00868	
Ahyacinthus00869	
Ahyacinthus00870	GO:0008270
Ahyacinthus00871	
Ahyacinthus00872	GO:0003677;GO:0006310;GO:0015074
Ahyacinthus00873	GO:0005737;GO:0008408;GO:0008296;GO:0003676;GO:0006308
Ahyacinthus00874	GO:0008270;GO:0003676
Ahyacinthus00875	
Ahyacinthus00876	GO:0005634;GO:0003677;GO:0006310;GO:0009299;GO:0015074
Ahyacinthus00877	
Ahyacinthus00878	
Ahyacinthus00879	
Ahyacinthus00880	
Ahyacinthus00881	
Ahyacinthus00882	
Ahyacinthus00883	
Ahyacinthus00884	GO:0008270;GO:0004190;GO:0003676;GO:0006508
Ahyacinthus00885	
Ahyacinthus00886	
Ahyacinthus00887	GO:0008234;GO:0006508
Ahyacinthus00888	
Ahyacinthus00889	
Ahyacinthus00890	
Ahyacinthus00891	
Ahyacinthus00892	
Ahyacinthus00893	
Ahyacinthus00894	
Ahyacinthus00895	
Ahyacinthus00896	
Ahyacinthus00897	GO:0005737;GO:0005634;GO:0005829;GO:0016020;GO:0051087;GO:0005515;GO:0000774;GO:0050821
Ahyacinthus00898	
Ahyacinthus00899	
Ahyacinthus00900	
Ahyacinthus00901	
Ahyacinthus00902	GO:0003676;GO:0015074
Ahyacinthus00903	
Ahyacinthus00904	GO:0004842
Ahyacinthus00905	GO:0004842
Ahyacinthus00906	
Ahyacinthus00907	
Ahyacinthus00908	
Ahyacinthus00909	
Ahyacinthus00910	
Ahyacinthus00911	
Ahyacinthus00912	
Ahyacinthus00913	
Ahyacinthus00914	GO:0005737;GO:0005524;GO:0004672;GO:0004674;GO:0050321;GO:0006468;GO:0035556;GO:0000226
Ahyacinthus00915	GO:0005886;GO:0061809;GO:0016849;GO:0030890
Ahyacinthus00916	GO:0005886;GO:0016020;GO:0015175;GO:0015293;GO:0005313;GO:0015501;GO:0015813
Ahyacinthus00917	
Ahyacinthus00918	
Ahyacinthus00919	GO:0003676
Ahyacinthus00920	GO:0046983
Ahyacinthus00921	
Ahyacinthus00922	
Ahyacinthus00923	
Ahyacinthus00924	
Ahyacinthus00925	GO:0003676
Ahyacinthus00926	
Ahyacinthus00927	GO:0004842
Ahyacinthus00928	
Ahyacinthus00929	
Ahyacinthus00930	
Ahyacinthus00931	GO:0046983
Ahyacinthus00932	
Ahyacinthus00933	
Ahyacinthus00934	
Ahyacinthus00935	
Ahyacinthus00936	
Ahyacinthus00937	GO:0004842
Ahyacinthus00938	
Ahyacinthus00939	
Ahyacinthus00940	GO:0046983
Ahyacinthus00941	
Ahyacinthus00942	
Ahyacinthus00943	GO:0003676
Ahyacinthus00944	
Ahyacinthus00945	
Ahyacinthus00946	GO:0004190;GO:0006508
Ahyacinthus00947	GO:0008270;GO:0003676
Ahyacinthus00948	
Ahyacinthus00949	GO:0046983
Ahyacinthus00950	GO:0008270;GO:0003676
Ahyacinthus00951	
Ahyacinthus00952	
Ahyacinthus00953	
Ahyacinthus00954	
Ahyacinthus00955	
Ahyacinthus00956	
Ahyacinthus00957	
Ahyacinthus00958	
Ahyacinthus00959	
Ahyacinthus00960	
Ahyacinthus00961	
Ahyacinthus00962	
Ahyacinthus00963	
Ahyacinthus00964	
Ahyacinthus00965	
Ahyacinthus00966	
Ahyacinthus00967	
Ahyacinthus00968	
Ahyacinthus00969	
Ahyacinthus00970	GO:0004190;GO:0006508
Ahyacinthus00971	GO:0005634;GO:0003700;GO:0000981;GO:0043565;GO:0006357;GO:0030154;GO:0006355
Ahyacinthus00972	
Ahyacinthus00973	
Ahyacinthus00974	
Ahyacinthus00975	
Ahyacinthus00976	
Ahyacinthus00977	GO:0016491
Ahyacinthus00978	
Ahyacinthus00979	
Ahyacinthus00980	
Ahyacinthus00981	
Ahyacinthus00982	
Ahyacinthus00983	
Ahyacinthus00984	
Ahyacinthus00985	
Ahyacinthus00986	
Ahyacinthus00987	
Ahyacinthus00988	
Ahyacinthus00989	GO:0005634;GO:0003677;GO:0003676
Ahyacinthus00990	
Ahyacinthus00991	
Ahyacinthus00992	
Ahyacinthus00993	GO:0004601;GO:0006979
Ahyacinthus00994	GO:0005634;GO:0005515
Ahyacinthus00995	GO:0005783;GO:0003980;GO:0051082;GO:0018279;GO:0006486;GO:0036503
Ahyacinthus00996	
Ahyacinthus00997	
Ahyacinthus00998	
Ahyacinthus00999	GO:0005886;GO:0016020;GO:0015175;GO:0015293;GO:0005313;GO:0015501;GO:0015813
Ahyacinthus01000	GO:0005886;GO:0016020;GO:0015175;GO:0015293;GO:0005313;GO:0015501;GO:0015813
Ahyacinthus01001	GO:0005886;GO:0016020;GO:0015175;GO:0015293;GO:0005313;GO:0015501;GO:0015813
Ahyacinthus01002	
Ahyacinthus01003	
Ahyacinthus01004	GO:0016020;GO:0015293
Ahyacinthus01005	GO:0005886;GO:0016020;GO:0015175;GO:0015293;GO:0005313;GO:0015501;GO:0015813
Ahyacinthus01006	GO:0005886;GO:0016020;GO:0015175;GO:0015293;GO:0005313;GO:0015501;GO:0015813
Ahyacinthus01007	
Ahyacinthus01008	
Ahyacinthus01009	
Ahyacinthus01010	
Ahyacinthus01011	
Ahyacinthus01012	GO:0000922;GO:0005815;GO:0000930;GO:0043015;GO:0051011;GO:0051321;GO:0000278;GO:0007020;GO:0051225;GO:0000226;GO:0031122
Ahyacinthus01013	
Ahyacinthus01014	
Ahyacinthus01015	GO:0003677;GO:0006310;GO:0015074
Ahyacinthus01016	
Ahyacinthus01017	
Ahyacinthus01018	
Ahyacinthus01019	
Ahyacinthus01020	
Ahyacinthus01021	
Ahyacinthus01022	
Ahyacinthus01023	
Ahyacinthus01024	
Ahyacinthus01025	
Ahyacinthus01026	
Ahyacinthus01027	
Ahyacinthus01028	
Ahyacinthus01029	GO:0005886;GO:0016020;GO:0015171;GO:0022857;GO:0055085;GO:0006865
Ahyacinthus01030	
Ahyacinthus01031	
Ahyacinthus01032	
Ahyacinthus01033	GO:0005515
Ahyacinthus01034	
Ahyacinthus01035	
Ahyacinthus01036	
Ahyacinthus01037	
Ahyacinthus01038	
Ahyacinthus01039	GO:0005634;GO:0005700;GO:0005515;GO:0140110;GO:0042799;GO:0034771;GO:0006357;GO:0043516
Ahyacinthus01040	
Ahyacinthus01041	
Ahyacinthus01042	
Ahyacinthus01043	
Ahyacinthus01044	
Ahyacinthus01045	
Ahyacinthus01046	GO:0003676;GO:0015074
Ahyacinthus01047	
Ahyacinthus01048	
Ahyacinthus01049	GO:0003677
Ahyacinthus01050	GO:0003676
Ahyacinthus01051	
Ahyacinthus01052	GO:0031012;GO:0003824;GO:0007508;GO:0061343
Ahyacinthus01053	GO:0008270
Ahyacinthus01054	
Ahyacinthus01055	GO:0005515
Ahyacinthus01056	
Ahyacinthus01057	
Ahyacinthus01058	GO:0003676;GO:0015074
Ahyacinthus01059	
Ahyacinthus01060	
Ahyacinthus01061	
Ahyacinthus01062	GO:0005737;GO:0008408;GO:0008296;GO:0003676;GO:0006308
Ahyacinthus01063	GO:0008270;GO:0003676
Ahyacinthus01064	GO:0005634;GO:0009299
Ahyacinthus01065	GO:0005737;GO:0005634;GO:0008408;GO:0003676;GO:0006139
Ahyacinthus01066	
Ahyacinthus01067	
Ahyacinthus01068	
Ahyacinthus01069	
Ahyacinthus01070	
Ahyacinthus01071	
Ahyacinthus01072	
Ahyacinthus01073	
Ahyacinthus01074	
Ahyacinthus01075	GO:0005634;GO:0005700;GO:0005515;GO:0140110;GO:0042799;GO:0034771;GO:0006357;GO:0043516
Ahyacinthus01076	GO:0005524;GO:0004674;GO:0006468
Ahyacinthus01077	
Ahyacinthus01078	
Ahyacinthus01079	
Ahyacinthus01080	
Ahyacinthus01081	
Ahyacinthus01082	
Ahyacinthus01083	
Ahyacinthus01084	
Ahyacinthus01085	
Ahyacinthus01086	
Ahyacinthus01087	
Ahyacinthus01088	GO:0005634;GO:0005667;GO:0006357
Ahyacinthus01089	
Ahyacinthus01090	GO:0000796;GO:0007076
Ahyacinthus01091	GO:0005694;GO:0000796;GO:0005524;GO:0005515;GO:0007076;GO:0051276
Ahyacinthus01092	
Ahyacinthus01093	
Ahyacinthus01094	GO:0000796;GO:0007076
Ahyacinthus01095	
Ahyacinthus01096	GO:0005694;GO:0000796;GO:0005524;GO:0005515;GO:0007076;GO:0051276
Ahyacinthus01097	GO:0051287
Ahyacinthus01098	
Ahyacinthus01099	GO:0031415;GO:0016747;GO:0007064
Ahyacinthus01100	GO:0000786;GO:0003677;GO:0046982;GO:0030527
Ahyacinthus01101	GO:0016020;GO:0004930;GO:0007186
Ahyacinthus01102	
Ahyacinthus01103	GO:0016020
Ahyacinthus01104	
Ahyacinthus01105	
Ahyacinthus01106	GO:0016020;GO:0004930;GO:0007186
Ahyacinthus01107	
Ahyacinthus01108	GO:0016020
Ahyacinthus01109	
Ahyacinthus01110	GO:0016020;GO:0004930;GO:0007186
Ahyacinthus01111	GO:0043231;GO:1901981
Ahyacinthus01112	GO:0005515
Ahyacinthus01113	
Ahyacinthus01114	GO:0005509;GO:0004623;GO:0005543;GO:0047498;GO:0050482;GO:0006644;GO:0016042
Ahyacinthus01115	
Ahyacinthus01116	GO:0016020;GO:0004930;GO:0007186
Ahyacinthus01117	GO:0005085;GO:0007264;GO:0043547
Ahyacinthus01118	
Ahyacinthus01119	GO:0005085;GO:0007264;GO:0043547
Ahyacinthus01120	GO:0005085;GO:0007264;GO:0043547
Ahyacinthus01121	GO:0005085;GO:0007264;GO:0043547
Ahyacinthus01122	GO:0000813;GO:0043162;GO:0006612;GO:0006623
Ahyacinthus01123	
Ahyacinthus01124	
Ahyacinthus01125	
Ahyacinthus01126	GO:0031410;GO:0016020;GO:0001764
Ahyacinthus01127	GO:0031410;GO:0016020;GO:0001764
Ahyacinthus01128	GO:0031410;GO:0016020;GO:0001764
Ahyacinthus01129	
Ahyacinthus01130	GO:0036396;GO:0032299;GO:0046872;GO:0016556
Ahyacinthus01131	GO:0005741;GO:0005515;GO:0030943;GO:0008320;GO:0045039;GO:0030150
Ahyacinthus01132	GO:0016020;GO:0008201;GO:0046914
Ahyacinthus01133	GO:0008168
Ahyacinthus01134	
Ahyacinthus01135	
Ahyacinthus01136	
Ahyacinthus01137	GO:0016020
Ahyacinthus01138	
Ahyacinthus01139	
Ahyacinthus01140	
Ahyacinthus01141	
Ahyacinthus01142	
Ahyacinthus01143	
Ahyacinthus01144	GO:0043565
Ahyacinthus01145	GO:0005813;GO:0070652;GO:0007098;GO:0051225
Ahyacinthus01146	GO:0005813;GO:0070652;GO:0007098;GO:0051225
Ahyacinthus01147	GO:0004190;GO:0006508
Ahyacinthus01148	
Ahyacinthus01149	GO:0005634;GO:0003700;GO:0000981;GO:0043565;GO:0006357;GO:0030154;GO:0006355
Ahyacinthus01150	
Ahyacinthus01151	GO:0005814;GO:0005634;GO:0098535;GO:0007099;GO:0006355
Ahyacinthus01152	
Ahyacinthus01153	GO:0006338
Ahyacinthus01154	GO:0033819;GO:0009249;GO:0036211
Ahyacinthus01155	GO:0033819;GO:0009249;GO:0036211
Ahyacinthus01156	
Ahyacinthus01157	GO:0046983
Ahyacinthus01158	
Ahyacinthus01159	
Ahyacinthus01160	
Ahyacinthus01161	GO:0017119;GO:0006891
Ahyacinthus01162	GO:0005794;GO:0016020;GO:0005515;GO:0006892
Ahyacinthus01163	GO:0005525;GO:0003924
Ahyacinthus01164	GO:0005743;GO:0016491;GO:0004729;GO:0006779;GO:0006783
Ahyacinthus01165	GO:0005770;GO:0005765
Ahyacinthus01166	
Ahyacinthus01167	
Ahyacinthus01168	
Ahyacinthus01169	
Ahyacinthus01170	
Ahyacinthus01171	
Ahyacinthus01172	
Ahyacinthus01173	
Ahyacinthus01174	
Ahyacinthus01175	
Ahyacinthus01176	
Ahyacinthus01177	GO:0005829;GO:0018738;GO:0046294
Ahyacinthus01178	GO:0005938;GO:0005515;GO:0005096;GO:0043087;GO:0046580
Ahyacinthus01179	
Ahyacinthus01180	GO:0003824
Ahyacinthus01181	
Ahyacinthus01182	GO:0009898;GO:0098802;GO:0005164;GO:0005515;GO:0008270;GO:0042981;GO:0007165;GO:0043122
Ahyacinthus01183	GO:0022857;GO:0055085
Ahyacinthus01184	
Ahyacinthus01185	GO:0022857;GO:0055085
Ahyacinthus01186	GO:0005739;GO:0016301;GO:0004370;GO:0016773;GO:0006071;GO:0006641;GO:0016310;GO:0005975;GO:0046167
Ahyacinthus01187	GO:0005515;GO:0043130;GO:0006355
Ahyacinthus01188	
Ahyacinthus01189	GO:0005737;GO:0005515
Ahyacinthus01190	GO:0005737;GO:0005654;GO:0046872;GO:0003723;GO:0043484
Ahyacinthus01191	
Ahyacinthus01192	GO:0033551;GO:0005515
Ahyacinthus01193	GO:0098802;GO:0005515;GO:0008270;GO:0042981;GO:0007165;GO:0043122
Ahyacinthus01194	
Ahyacinthus01195	GO:0005680;GO:0005515;GO:0010997;GO:1990757;GO:0097027;GO:1904668;GO:1905786;GO:0031145
Ahyacinthus01196	GO:0005515
Ahyacinthus01197	GO:0022857;GO:0055085
Ahyacinthus01198	GO:0036064;GO:0044782
Ahyacinthus01199	
Ahyacinthus01200	GO:0000184
Ahyacinthus01201	GO:0070765;GO:0007220
Ahyacinthus01202	
Ahyacinthus01203	GO:0005886;GO:0016020;GO:0004930;GO:0004888;GO:0007189;GO:0007166
Ahyacinthus01204	GO:0005886;GO:0016020;GO:0090482;GO:0055085;GO:0051180
Ahyacinthus01205	GO:0005802;GO:0042147;GO:0099041
Ahyacinthus01206	GO:0005737;GO:0005515;GO:0001664;GO:0005085;GO:0007186
Ahyacinthus01207	GO:0005737;GO:0001664;GO:0005085;GO:0007186
Ahyacinthus01208	
Ahyacinthus01209	GO:0005737;GO:0001664;GO:0005085;GO:0007186
Ahyacinthus01210	GO:0006886
Ahyacinthus01211	
Ahyacinthus01212	GO:0005581;GO:0005201
Ahyacinthus01213	GO:0005615;GO:0031012;GO:0005581;GO:0062023;GO:0005201;GO:0030020;GO:0030198
Ahyacinthus01214	GO:0070390;GO:0003690;GO:0003723;GO:0000973;GO:0006368;GO:0016973
Ahyacinthus01215	GO:0070390;GO:0003690;GO:0003723;GO:0000973;GO:0006368;GO:0016973
Ahyacinthus01216	GO:0005874;GO:0005525;GO:0005200;GO:0003924;GO:0007017
Ahyacinthus01217	GO:0003676
Ahyacinthus01218	GO:0005874;GO:0005525;GO:0005200;GO:0003924;GO:0007017
Ahyacinthus01219	GO:0005829;GO:0005778;GO:0005524;GO:0016887;GO:0016558
Ahyacinthus01220	GO:0001650;GO:0005655;GO:0000172;GO:0030681;GO:0004526;GO:0033204;GO:0001682;GO:0006364;GO:0008033
Ahyacinthus01221	
Ahyacinthus01222	
Ahyacinthus01223	
Ahyacinthus01224	GO:0005515
Ahyacinthus01225	GO:0022627;GO:0005515;GO:0003743;GO:0000049;GO:0043022;GO:0003729;GO:0006413
Ahyacinthus01226	GO:0015030;GO:0005515;GO:0003723;GO:0030576
Ahyacinthus01227	GO:0019005;GO:0005515;GO:0031146
Ahyacinthus01228	GO:0005634;GO:0003723;GO:0003676;GO:0006396
Ahyacinthus01229	GO:0005634;GO:0000981;GO:0000978;GO:0043565;GO:0006357;GO:0007548;GO:0006355
Ahyacinthus01230	GO:0005829;GO:0003723;GO:0008310;GO:0016788;GO:0003676
Ahyacinthus01231	GO:0005634;GO:0003684;GO:0006284;GO:0000012
