Coords	Name	MIRNA	apoc_2_S31_L001_R1_001_trim_condensed	apoc_3_S32_L001_R1_001_trim_condensed	apoc_4_S33_L001_R1_001_trim_condensed
Ap11:6489309-6489725	Cluster_500	N	0	2	0
Ap11:6489884-6490300	Cluster_501	N	0	1	3
Ap11:6499708-6500378	Cluster_502	N	5	7	0
Ap11:6534094-6534511	Cluster_503	N	0	0	2
Ap11:6538979-6539397	Cluster_504	N	0	0	2
Ap11:6542401-6542819	Cluster_505	N	1	3	0
Ap11:6551882-6552297	Cluster_506	N	0	2	0
Ap11:6568082-6568499	Cluster_507	N	0	1	1
Ap11:6572626-6573044	Cluster_508	N	0	0	2
Ap11:6597091-6597508	Cluster_509	N	1	3	0
Ap11:6613780-6614201	Cluster_510	N	0	0	3
Ap11:6618365-6618803	Cluster_511	N	0	3	0
Ap11:6632554-6632977	Cluster_512	N	0	2	0
Ap11:6666157-6666572	Cluster_513	N	2	0	0
Ap11:6675462-6675880	Cluster_514	N	0	0	2
Ap11:6680602-6681017	Cluster_515	N	0	4	3
Ap11:6681097-6681866	Cluster_516	N	0	0	4
Ap11:6684648-6685063	Cluster_517	N	0	0	3
Ap11:6692190-6692640	Cluster_518	N	1	11	19
Ap11:6701737-6702152	Cluster_519	N	0	0	2
Ap11:6745519-6746013	Cluster_520	N	0	3	6
Ap11:6748984-6749452	Cluster_521	N	0	1	22
Ap11:6790280-6790698	Cluster_522	N	0	0	4
Ap11:6796285-6796700	Cluster_523	N	1	4	5
Ap11:6803578-6803993	Cluster_524	N	0	1	5
Ap11:6810750-6811165	Cluster_525	N	0	0	2
Ap11:6824370-6824789	Cluster_526	N	1	3	2
Ap11:6850549-6850966	Cluster_527	N	0	3	1
Ap11:6908397-6908811	Cluster_528	N	0	0	3
Ap11:6921099-6921516	Cluster_529	N	0	6	13
Ap11:6928818-6929233	Cluster_530	N	0	0	2
Ap11:6929841-6930257	Cluster_531	N	1	2	2
Ap11:6948269-6948685	Cluster_532	N	0	0	2
Ap11:6956029-6956445	Cluster_533	N	0	4	0
Ap11:6961687-6962158	Cluster_534	N	207	0	17
Ap11:6964182-6964597	Cluster_535	N	0	0	3
Ap11:6968423-6968840	Cluster_536	N	2	0	0
Ap11:6988736-6989154	Cluster_537	N	0	0	2
Ap11:6992753-6993171	Cluster_538	N	0	4	4
Ap11:7001560-7001981	Cluster_539	N	0	0	3
Ap11:7007911-7008329	Cluster_540	N	2	0	1
Ap11:7009271-7009685	Cluster_541	N	1	0	1
Ap11:7028604-7029020	Cluster_542	N	0	0	4
Ap11:7041584-7041999	Cluster_543	N	0	0	3
Ap11:7043996-7044411	Cluster_544	N	0	0	3
Ap11:7053816-7054238	Cluster_545	N	2	0	2
Ap11:7096068-7096493	Cluster_546	N	2	0	0
Ap11:7122203-7122619	Cluster_547	N	0	1	1
Ap11:7128911-7129327	Cluster_548	N	0	0	3
Ap11:7133847-7134263	Cluster_549	N	0	1	1
Ap11:7144902-7145322	Cluster_550	N	0	2	0
Ap11:7147423-7147839	Cluster_551	N	1	2	0
Ap11:7150126-7150543	Cluster_552	N	0	0	2
Ap11:7151079-7151543	Cluster_553	N	114	8	8
Ap11:7151977-7152393	Cluster_554	N	3	3	0
Ap11:7161000-7161417	Cluster_555	N	2	1	0
Ap11:7176654-7177086	Cluster_556	N	0	0	2
Ap11:7177995-7178413	Cluster_557	N	0	0	3
Ap11:7190576-7190993	Cluster_558	N	0	3	0
Ap11:7191124-7191540	Cluster_559	N	4	4	5
Ap11:7225722-7226135	Cluster_560	N	2	0	0
Ap11:7229118-7229534	Cluster_561	N	2	0	0
Ap11:7252650-7253188	Cluster_562	N	0	1	4
Ap11:7293861-7294288	Cluster_563	N	2	0	0
Ap11:7336389-7336805	Cluster_564	N	0	0	3
Ap11:7343850-7344265	Cluster_565	N	0	6	4
Ap11:7344703-7345119	Cluster_566	N	1	2	0
Ap11:7351097-7351516	Cluster_567	N	0	0	2
Ap11:7357422-7357838	Cluster_568	N	2	0	0
Ap11:7373528-7373942	Cluster_569	N	0	2	0
Ap11:7374955-7375372	Cluster_570	N	0	3	2
Ap11:7389950-7390366	Cluster_571	N	0	3	1
Ap11:7397530-7398054	Cluster_572	N	28	3	0
Ap11:7413006-7413423	Cluster_573	N	1	1	0
Ap11:7414308-7414725	Cluster_574	N	0	0	2
Ap11:7440288-7440712	Cluster_575	N	3	0	0
Ap11:7443621-7444036	Cluster_576	N	0	0	7
Ap11:7450397-7450814	Cluster_577	N	2	0	0
Ap11:7482095-7482513	Cluster_578	N	11	2	6
Ap11:7509583-7509999	Cluster_579	N	0	1	1
Ap11:7536726-7537147	Cluster_580	N	0	0	2
Ap11:7562899-7563313	Cluster_581	N	0	0	3
Ap11:7568078-7568494	Cluster_582	N	0	0	2
Ap11:7587220-7587638	Cluster_583	N	1	0	2
Ap11:7609570-7609999	Cluster_584	N	4	7	0
Ap11:7638513-7638929	Cluster_585	N	2	0	0
Ap11:7641743-7642159	Cluster_586	N	1	2	1
Ap11:7659659-7660086	Cluster_587	N	0	2	0
Ap11:7681201-7681609	Cluster_588	N	1	0	1
Ap11:7683939-7684368	Cluster_589	N	0	2	1
Ap11:7685145-7685599	Cluster_590	N	4	47	28
Ap11:7694033-7694452	Cluster_591	N	0	0	3
Ap11:7699597-7700012	Cluster_592	N	0	0	3
Ap11:7701180-7701595	Cluster_593	N	3	0	2
Ap11:7733165-7733581	Cluster_594	N	0	0	2
Ap11:7746276-7746690	Cluster_595	N	0	0	3
Ap11:7756736-7757164	Cluster_596	N	3	1	0
Ap11:7757174-7757801	Cluster_597	N	4	6	4
Ap11:7762309-7762726	Cluster_598	N	3	0	0
Ap11:7768303-7768720	Cluster_599	N	2	0	0
Ap11:7776735-7777152	Cluster_600	N	0	0	2
Ap11:7779248-7779959	Cluster_601	N	1	6	3
Ap11:7785113-7785529	Cluster_602	N	2	0	0
Ap11:7795584-7796003	Cluster_603	N	0	3	0
Ap11:7843732-7844149	Cluster_604	N	1	16	9
Ap11:7850415-7850835	Cluster_605	N	0	2	0
Ap11:7875371-7875787	Cluster_606	N	0	0	2
Ap11:7879774-7880196	Cluster_607	N	3	0	0
Ap11:7920015-7920432	Cluster_608	N	2	1	1
Ap11:7920902-7921317	Cluster_609	N	0	1	1
Ap11:7934015-7934431	Cluster_610	N	2	1	1
Ap11:7935194-7935622	Cluster_611	N	0	0	2
Ap11:7937041-7937456	Cluster_612	N	2	0	2
Ap11:7941140-7941557	Cluster_613	N	3	10	14
Ap11:7948296-7948715	Cluster_614	N	0	5	51
Ap11:7950402-7950819	Cluster_615	N	0	2	0
Ap11:7953560-7954013	Cluster_616	N	0	3	2
Ap11:7967313-7967729	Cluster_617	N	1	0	3
Ap11:7975414-7975831	Cluster_618	N	0	10	13
Ap11:7979910-7980331	Cluster_619	N	7	21	15
Ap11:7983718-7984132	Cluster_620	N	0	4	3
Ap11:8016079-8016496	Cluster_621	N	0	1	1
Ap11:8018285-8018706	Cluster_622	N	0	2	0
Ap11:8042571-8043055	Cluster_623	N	2	1	1
Ap11:8045393-8045810	Cluster_624	N	2	1	1
Ap11:8046713-8047130	Cluster_625	N	0	0	2
Ap11:8095213-8095629	Cluster_626	N	2	0	0
Ap11:8115381-8115796	Cluster_627	N	0	1	1
Ap11:8123254-8123670	Cluster_628	N	0	3	0
Ap11:8133862-8134278	Cluster_629	N	0	2	0
Ap11:8173952-8174364	Cluster_630	N	1	0	1
Ap11:8189554-8189970	Cluster_631	N	0	0	2
Ap11:8199836-8200252	Cluster_632	N	1	4	6
Ap11:8231428-8231845	Cluster_633	N	2	4	0
Ap11:8232040-8232455	Cluster_634	N	0	1	1
Ap11:8248826-8249244	Cluster_635	N	2	0	0
Ap11:8253932-8254347	Cluster_636	N	0	2	1
Ap11:8262232-8262648	Cluster_637	N	0	1	1
Ap11:8274435-8274854	Cluster_638	N	0	10	8
Ap11:8315226-8315654	Cluster_639	N	1	1	0
Ap11:8338787-8339202	Cluster_640	N	0	0	2
Ap11:8363603-8364017	Cluster_641	N	0	0	11
Ap11:8390370-8390787	Cluster_642	N	0	1	2
Ap11:8428002-8428431	Cluster_643	N	0	2	0
Ap11:8437049-8437475	Cluster_644	N	3	0	0
Ap11:8444026-8444442	Cluster_645	N	0	1	3
Ap11:8471163-8471579	Cluster_646	N	0	2	1
Ap11:8477752-8478168	Cluster_647	N	0	0	5
Ap11:8480829-8481246	Cluster_648	N	1	8	6
Ap11:8491429-8491840	Cluster_649	N	1	0	1
Ap11:8501980-8502395	Cluster_650	N	0	1	4
Ap11:8503284-8503701	Cluster_651	N	0	1	1
Ap11:8507286-8507721	Cluster_652	N	0	0	3
Ap11:8513783-8514211	Cluster_653	N	0	0	2
Ap11:8518164-8518585	Cluster_654	N	2	0	0
Ap11:8523969-8524386	Cluster_655	N	0	3	7
Ap11:8557841-8558258	Cluster_656	N	2	0	0
Ap11:8582108-8582514	Cluster_657	N	1	1	0
Ap11:8591702-8592120	Cluster_658	N	2	1	1
Ap11:8600258-8600690	Cluster_659	N	1	0	2
Ap11:8608046-8608463	Cluster_660	N	0	0	2
Ap11:8637818-8638234	Cluster_661	N	0	0	3
Ap11:8640068-8640482	Cluster_662	N	0	1	2
Ap11:8647914-8648330	Cluster_663	N	0	0	2
Ap11:8671029-8671446	Cluster_664	N	0	2	0
Ap11:8708399-8708813	Cluster_665	N	0	0	2
Ap11:8722070-8722488	Cluster_666	N	6	0	0
Ap11:8727240-8727670	Cluster_667	N	0	2	0
Ap11:8730067-8730526	Cluster_668	N	2	2	5
Ap11:8730622-8731039	Cluster_669	N	2	0	0
Ap11:8733807-8734223	Cluster_670	N	0	0	2
Ap11:8734627-8735043	Cluster_671	N	0	0	33
Ap11:8742948-8743363	Cluster_672	N	0	0	2
Ap11:8767225-8767640	Cluster_673	N	1	0	1
Ap11:8774973-8775388	Cluster_674	N	0	2	1
Ap11:8782147-8782562	Cluster_675	N	1	2	1
Ap11:8790983-8791398	Cluster_676	N	1	1	1
Ap11:8791973-8792390	Cluster_677	N	1	0	3
Ap11:8796676-8797105	Cluster_678	N	1	1	0
Ap11:8817449-8817970	Cluster_679	N	3	0	3
Ap11:8828491-8828906	Cluster_680	N	0	0	2
Ap11:8831564-8831980	Cluster_681	N	0	5	4
Ap11:8835009-8835425	Cluster_682	N	0	0	2
Ap11:8836320-8836735	Cluster_683	N	0	0	2
Ap11:8844510-8844928	Cluster_684	N	2	0	0
Ap11:8863864-8864279	Cluster_685	N	0	0	3
Ap11:8877359-8877774	Cluster_686	N	0	0	2
Ap11:8891329-8891748	Cluster_687	N	0	5	0
Ap11:8894463-8894877	Cluster_688	N	0	1	1
Ap11:8906886-8907303	Cluster_689	N	1	3	2
Ap11:8911376-8911788	Cluster_690	N	0	2	0
Ap11:8942320-8942736	Cluster_691	N	0	3	1
Ap11:8958396-8958820	Cluster_692	N	3	0	0
Ap11:8961574-8961995	Cluster_693	N	2	0	0
Ap11:8968444-8968860	Cluster_694	N	0	0	2
Ap11:8980574-8980990	Cluster_695	N	0	1	2
Ap11:9001492-9001907	Cluster_696	N	2	0	0
Ap11:9029805-9030219	Cluster_697	N	0	1	3
Ap11:9040458-9040879	Cluster_698	N	2	1	3
Ap11:9045036-9045540	Cluster_699	N	5	0	4
Ap11:9060038-9060456	Cluster_700	N	0	0	2
Ap11:9061559-9061975	Cluster_701	N	0	0	2
Ap11:9093935-9094357	Cluster_702	N	4	0	1
Ap11:9121931-9122347	Cluster_703	N	0	0	2
Ap11:9134103-9134517	Cluster_704	N	0	1	1
Ap11:9149180-9149597	Cluster_705	N	0	2	1
Ap11:9157354-9158182	Cluster_706	N	3	0	3
Ap11:9162864-9163294	Cluster_707	N	1	4	2
Ap11:9163435-9163851	Cluster_708	N	2	0	0
Ap11:9172543-9172962	Cluster_709	N	0	1	15
Ap11:9181399-9181925	Cluster_710	N	132	18	14
Ap11:9202379-9202795	Cluster_711	N	2	1	2
Ap11:9211419-9211832	Cluster_712	N	0	2	0
Ap11:9214610-9215026	Cluster_713	N	1	0	1
Ap11:9233650-9234065	Cluster_714	N	0	0	4
Ap11:9337379-9337794	Cluster_715	N	0	1	1
Ap11:9341277-9341701	Cluster_716	N	0	4	0
Ap11:9346173-9346595	Cluster_717	N	2	0	0
Ap11:9364601-9365017	Cluster_718	N	2	2	1
Ap11:9403088-9403501	Cluster_719	N	0	2	0
Ap11:9413723-9414137	Cluster_720	N	0	2	1
Ap11:9458487-9458903	Cluster_721	N	0	0	2
Ap11:9458984-9459400	Cluster_722	N	0	1	1
Ap11:9461702-9462118	Cluster_723	N	0	1	5
Ap11:9463999-9464413	Cluster_724	N	1	0	1
Ap11:9467690-9468104	Cluster_725	N	0	1	2
Ap11:9468674-9469093	Cluster_726	N	1	1	0
Ap11:9482103-9482520	Cluster_727	N	1	2	0
Ap11:9525120-9525542	Cluster_728	N	1	1	0
Ap11:9540728-9541150	Cluster_729	N	2	0	0
Ap11:9543196-9543611	Cluster_730	N	0	2	2
Ap11:9544121-9544538	Cluster_731	N	0	0	2
Ap11:9561284-9561700	Cluster_732	N	0	0	4
Ap11:9567762-9568203	Cluster_733	N	0	3	0
Ap11:9572656-9573070	Cluster_734	N	0	0	2
Ap11:9604366-9604776	Cluster_735	N	0	2	0
Ap11:9619354-9619773	Cluster_736	N	0	2	0
Ap11:9632170-9632767	Cluster_737	N	4	8	2
Ap11:9646593-9647009	Cluster_738	N	0	1	1
Ap11:9649045-9649463	Cluster_739	N	0	0	7
Ap11:9651549-9651966	Cluster_740	N	2	0	1
Ap11:9654744-9655175	Cluster_741	N	2	0	0
Ap11:9677728-9678161	Cluster_742	N	0	2	0
Ap11:9683897-9684311	Cluster_743	N	0	0	2
Ap11:9686539-9686956	Cluster_744	N	1	1	0
Ap11:9687113-9687529	Cluster_745	N	0	1	1
Ap11:9692629-9693045	Cluster_746	N	3	3	7
Ap11:9698745-9699160	Cluster_747	N	0	0	3
Ap11:9751207-9751621	Cluster_748	N	0	0	2
Ap11:9768925-9769353	Cluster_749	N	2	0	1
Ap11:9814288-9814718	Cluster_750	N	2	0	0
Ap11:9826662-9827079	Cluster_751	N	1	2	0
Ap11:9838006-9838420	Cluster_752	N	0	0	2
Ap11:9845850-9846294	Cluster_753	N	4	0	0
Ap11:9850068-9850483	Cluster_754	N	1	3	1
Ap11:9853417-9853833	Cluster_755	N	1	0	1
Ap11:9869683-9870099	Cluster_756	N	0	3	0
Ap11:9880720-9881135	Cluster_757	N	1	0	1
Ap11:9947294-9947709	Cluster_758	N	0	1	2
Ap11:9975364-9975780	Cluster_759	N	0	0	2
Ap11:9993007-9993424	Cluster_760	N	3	0	0
Ap11:10006341-10006757	Cluster_761	N	0	2	0
Ap11:10007026-10007443	Cluster_762	N	0	2	0
Ap11:10068668-10069084	Cluster_763	N	0	2	4
Ap11:10089559-10089975	Cluster_764	N	2	3	2
Ap11:10090262-10090676	Cluster_765	N	0	0	4
Ap11:10096482-10096896	Cluster_766	N	0	0	32
Ap11:10107501-10107918	Cluster_767	N	0	0	6
Ap11:10111681-10112100	Cluster_768	N	0	0	5
Ap11:10120066-10120483	Cluster_769	N	4	2	0
Ap11:10145943-10146474	Cluster_770	N	1	5	1
Ap11:10148877-10149294	Cluster_771	N	2	0	2
Ap11:10149834-10150249	Cluster_772	N	0	0	2
Ap11:10168852-10169268	Cluster_773	N	2	1	0
Ap11:10174552-10174971	Cluster_774	N	7	3	4
Ap11:10177172-10177707	Cluster_775	N	0	0	7
Ap11:10184806-10185220	Cluster_776	N	1	0	1
Ap11:10200076-10200491	Cluster_777	N	1	1	0
Ap11:10216561-10216979	Cluster_778	N	0	0	4
Ap11:10238426-10238841	Cluster_779	N	0	0	2
Ap11:10254063-10254482	Cluster_780	N	0	0	6
Ap11:10259061-10259476	Cluster_781	N	0	3	1
Ap11:10261618-10262031	Cluster_782	N	0	0	2
Ap11:10262525-10262938	Cluster_783	N	0	0	2
Ap11:10324603-10325020	Cluster_784	N	2	0	0
Ap11:10339470-10339886	Cluster_785	N	0	3	0
Ap11:10342393-10342812	Cluster_786	N	3	7	31
Ap11:10355005-10355420	Cluster_787	N	0	0	4
Ap11:10357377-10357794	Cluster_788	N	0	2	0
Ap11:10381665-10382079	Cluster_789	N	0	0	2
Ap11:10433538-10433957	Cluster_790	N	4	0	0
Ap11:10436851-10437269	Cluster_791	N	2	0	0
Ap11:10438733-10439147	Cluster_792	N	0	0	2
Ap11:10462029-10462440	Cluster_793	N	0	2	0
Ap11:10470039-10470460	Cluster_794	N	0	0	3
Ap11:10479502-10479939	Cluster_795	N	3	0	0
Ap11:10481293-10481711	Cluster_796	N	7	16	9
Ap11:10502452-10502870	Cluster_797	N	0	0	2
Ap11:10533785-10534201	Cluster_798	N	1	0	3
Ap11:10539214-10539632	Cluster_799	N	0	3	1
Ap11:10550180-10550596	Cluster_800	N	1	0	1
Ap11:10580180-10580595	Cluster_801	N	0	5	4
Ap11:10585504-10585923	Cluster_802	N	2	0	0
Ap11:10626882-10627300	Cluster_803	N	0	0	2
Ap11:10630813-10631244	Cluster_804	N	0	2	0
Ap11:10635149-10635587	Cluster_805	N	2	0	0
Ap11:10638101-10638521	Cluster_806	N	0	2	0
Ap11:10643829-10644244	Cluster_807	N	0	1	1
Ap11:10690921-10691336	Cluster_808	N	0	2	10
Ap11:10694703-10695118	Cluster_809	N	1	0	2
Ap11:10708846-10709261	Cluster_810	N	1	0	2
Ap11:10739678-10740095	Cluster_811	N	0	1	1
Ap11:10743914-10744329	Cluster_812	N	2	0	0
Ap11:10746727-10747144	Cluster_813	N	0	0	2
Ap11:10756970-10757387	Cluster_814	N	0	2	0
Ap11:10768610-10769027	Cluster_815	N	0	2	9
Ap11:10772871-10773306	Cluster_816	N	0	3	0
Ap11:10817128-10817546	Cluster_817	N	0	2	2
Ap11:10834749-10835164	Cluster_818	N	0	0	2
Ap11:10862622-10863040	Cluster_819	N	0	0	2
Ap11:10868580-10869015	Cluster_820	N	0	2	0
Ap11:10887194-10887611	Cluster_821	N	0	4	0
Ap11:10901243-10901670	Cluster_822	N	1	0	2
Ap11:10906289-10906703	Cluster_823	N	0	0	2
Ap11:10912467-10912885	Cluster_824	N	2	0	0
Ap11:10919027-10919443	Cluster_825	N	3	0	0
Ap11:10937236-10937656	Cluster_826	N	1	19	20
Ap11:10953985-10954418	Cluster_827	N	0	0	6
Ap11:10954442-10955087	Cluster_828	N	3	1	4
Ap11:10956984-10957404	Cluster_829	N	0	0	3
Ap11:10957650-10958069	Cluster_830	N	2	0	0
Ap11:10959354-10959987	Cluster_831	N	0	0	11
Ap11:10980793-10981208	Cluster_832	N	2	1	0
Ap11:10984145-10984563	Cluster_833	N	0	0	3
Ap11:11003047-11003464	Cluster_834	N	2	0	0
Ap11:11032509-11032927	Cluster_835	N	1	1	0
Ap11:11036309-11036728	Cluster_836	N	6	69	38
Ap11:11059777-11060193	Cluster_837	N	0	1	1
Ap11:11071856-11072272	Cluster_838	N	0	1	1
Ap11:11075051-11075468	Cluster_839	N	0	2	1
Ap11:11086202-11086619	Cluster_840	N	4	0	0
Ap11:11087848-11088266	Cluster_841	N	0	0	4
Ap11:11124883-11125302	Cluster_842	N	0	2	0
Ap11:11157566-11157996	Cluster_843	N	8	11	2
Ap11:11207100-11207846	Cluster_844	N	1	4	12
Ap11:11248014-11248430	Cluster_845	N	0	0	5
Ap11:11253537-11253954	Cluster_846	N	2	2	1
Ap11:11259447-11259861	Cluster_847	N	1	0	1
Ap11:11263275-11263690	Cluster_848	N	0	0	2
Ap11:11291547-11291971	Cluster_849	N	2	0	0
Ap11:11292155-11292593	Cluster_850	N	0	0	2
Ap11:11298384-11298805	Cluster_851	N	0	0	5
Ap11:11300944-11301361	Cluster_852	N	0	4	0
Ap11:11318374-11318793	Cluster_853	N	1	1	6
Ap11:11319079-11319494	Cluster_854	N	3	0	0
Ap11:11321649-11322090	Cluster_855	N	4	1	1
Ap11:11322098-11322922	Cluster_856	N	3	0	4
Ap11:11323021-11323439	Cluster_857	N	0	0	9
Ap11:11326082-11326499	Cluster_858	N	2	0	0
Ap11:11348700-11349119	Cluster_859	N	0	2	0
Ap11:11372651-11373078	Cluster_860	N	1	1	0
Ap11:11380547-11380964	Cluster_861	N	2	3	1
Ap11:11385836-11386916	Cluster_862	N	28	30	9
Ap11:11407146-11407561	Cluster_863	N	1	2	0
Ap11:11435035-11435449	Cluster_864	N	0	0	6
Ap11:11448622-11449043	Cluster_865	N	0	0	2
Ap11:11476111-11476528	Cluster_866	N	0	1	1
Ap11:11476632-11477049	Cluster_867	N	0	2	0
Ap11:11501853-11502269	Cluster_868	N	2	1	0
Ap11:11548493-11548913	Cluster_869	N	0	0	2
Ap11:11571487-11571907	Cluster_870	N	0	0	2
Ap11:11597135-11597551	Cluster_871	N	0	0	5
Ap11:11615261-11615679	Cluster_872	N	9	0	0
Ap11:11628266-11628683	Cluster_873	N	1	3	0
Ap11:11636270-11636686	Cluster_874	N	0	0	3
Ap11:11639234-11639642	Cluster_875	N	0	2	0
Ap11:11653427-11653831	Cluster_876	N	1	1	0
Ap11:11655339-11655774	Cluster_877	N	1	0	2
Ap11:11656198-11656636	Cluster_878	N	3	0	0
Ap11:11659289-11660068	Cluster_879	N	7	1	3
Ap11:11660575-11661058	Cluster_880	N	0	5	0
Ap11:11662556-11662973	Cluster_881	N	0	2	0
Ap11:11667236-11667675	Cluster_882	N	0	2	0
Ap11:11685047-11685464	Cluster_883	N	2	1	0
Ap11:11700932-11701348	Cluster_884	N	0	0	4
Ap11:11701359-11701775	Cluster_885	N	0	0	2
Ap11:11707583-11707999	Cluster_886	N	0	1	1
Ap11:11737898-11738313	Cluster_887	N	0	0	2
Ap11:11740168-11740583	Cluster_888	N	0	1	4
Ap11:11771359-11771773	Cluster_889	N	1	0	1
Ap11:11786433-11786848	Cluster_890	N	0	0	2
Ap11:11787156-11787583	Cluster_891	N	2	0	0
Ap11:11791604-11792018	Cluster_892	N	2	5	4
Ap11:11844035-11844451	Cluster_893	N	2	0	0
Ap11:11847990-11848408	Cluster_894	N	7	39	22
Ap11:11900237-11900652	Cluster_895	N	0	2	1
Ap11:11949610-11950029	Cluster_896	N	2	2	2
Ap11:11969315-11969732	Cluster_897	N	2	1	0
Ap11:11985599-11986067	Cluster_898	N	6	1	0
Ap11:11986905-11987323	Cluster_899	N	0	2	5
Ap11:11993236-11993650	Cluster_900	N	0	1	1
Ap11:12016487-12016903	Cluster_901	N	0	2	0
Ap11:12017849-12018265	Cluster_902	N	1	1	16
Ap11:12023196-12023615	Cluster_903	N	2	0	0
Ap11:12029387-12029801	Cluster_904	N	0	0	3
Ap11:12037720-12038137	Cluster_905	N	1	2	0
Ap11:12053353-12053770	Cluster_906	N	0	1	1
Ap11:12064704-12065121	Cluster_907	N	0	0	2
Ap11:12106738-12107513	Cluster_908	N	6	3	1
Ap11:12122834-12123250	Cluster_909	N	2	0	0
Ap11:12132861-12133276	Cluster_910	N	0	0	2
Ap11:12161140-12161672	Cluster_911	N	4	0	5
Ap11:12167567-12168000	Cluster_912	N	2	0	1
Ap11:12179001-12179415	Cluster_913	N	0	0	2
Ap11:12222020-12222460	Cluster_914	N	0	2	3
Ap11:12225392-12225821	Cluster_915	N	1	0	4
Ap11:12226850-12227256	Cluster_916	N	2	0	1
Ap11:12238993-12239396	Cluster_917	N	1	1	1
Ap11:12241006-12241423	Cluster_918	N	13	17	10
Ap11:12253892-12254307	Cluster_919	N	1	1	1
Ap11:12270819-12271234	Cluster_920	N	0	1	1
Ap11:12271795-12272218	Cluster_921	N	2	0	0
Ap11:12310530-12310947	Cluster_922	N	9	1	0
Ap11:12318000-12318418	Cluster_923	N	3	1	0
Ap11:12326907-12327323	Cluster_924	N	0	2	0
Ap11:12337028-12337460	Cluster_925	N	0	2	0
Ap11:12357867-12358282	Cluster_926	N	0	0	3
Ap11:12368145-12368567	Cluster_927	N	2	0	0
Ap11:12423686-12424104	Cluster_928	N	0	2	0
Ap11:12453979-12454447	Cluster_929	N	6	0	0
Ap11:12476786-12477205	Cluster_930	N	0	0	2
Ap11:12507415-12507832	Cluster_931	N	1	0	4
Ap11:12517388-12517804	Cluster_932	N	2	0	0
Ap11:12535211-12535629	Cluster_933	N	0	1	2
Ap11:12607233-12607654	Cluster_934	N	3	2	0
Ap11:12611741-12612158	Cluster_935	N	0	3	1
Ap11:12625623-12626045	Cluster_936	N	6	10	12
Ap11:12631235-12631652	Cluster_937	N	1	2	1
Ap11:12675048-12675464	Cluster_938	N	0	1	4
Ap11:12676130-12676546	Cluster_939	N	0	1	2
Ap11:12678276-12678682	Cluster_940	N	0	1	1
Ap11:12725686-12726102	Cluster_941	N	1	0	2
Ap11:12728172-12728589	Cluster_942	N	2	1	0
Ap11:12737911-12738348	Cluster_943	N	0	0	4
Ap11:12746791-12747206	Cluster_944	N	0	0	3
Ap11:12748427-12748844	Cluster_945	N	0	1	2
Ap11:12752646-12753062	Cluster_946	N	3	0	2
Ap11:12755342-12755758	Cluster_947	N	2	2	2
Ap11:12759236-12759832	Cluster_948	N	2	4	2
Ap11:12780525-12780942	Cluster_949	N	1	0	1
Ap11:12798328-12799099	Cluster_950	N	2	0	3
Ap11:12807633-12808147	Cluster_951	N	1	4	1
Ap11:12818928-12819344	Cluster_952	N	3	0	1
Ap11:12852911-12853346	Cluster_953	N	2	1	1
Ap11:12859072-12859490	Cluster_954	N	3	1	1
Ap11:12873317-12873736	Cluster_955	N	0	2	1
Ap11:12896245-12896662	Cluster_956	N	0	0	2
Ap11:12901682-12902100	Cluster_957	N	0	0	7
Ap11:12902357-12902759	Cluster_958	N	1	0	2
Ap11:12903594-12904027	Cluster_959	N	0	3	1
Ap11:12908835-12909251	Cluster_960	N	1	0	1
Ap11:12914899-12915315	Cluster_961	N	0	0	18
Ap11:12919037-12919451	Cluster_962	N	0	1	1
Ap11:12941420-12941840	Cluster_963	N	2	0	3
Ap11:12944456-12944870	Cluster_964	N	0	0	3
Ap11:12949946-12950362	Cluster_965	N	0	0	2
Ap11:12957026-12957445	Cluster_966	N	3	0	0
Ap11:12990425-12990841	Cluster_967	N	3	2	1
Ap11:12993161-12993577	Cluster_968	N	0	1	1
Ap11:12993829-12994239	Cluster_969	N	2	1	0
Ap11:12995873-12996331	Cluster_970	N	0	2	17
Ap11:13008640-13009054	Cluster_971	N	0	1	1
Ap11:13014771-13015185	Cluster_972	N	0	2	1
Ap11:13051848-13052265	Cluster_973	N	2	0	0
Ap11:13071128-13071543	Cluster_974	N	0	0	2
Ap11:13071772-13072189	Cluster_975	N	2	0	0
Ap11:13088147-13088567	Cluster_976	N	2	3	5
Ap11:13106309-13106727	Cluster_977	N	0	2	1
Ap11:13112698-13113114	Cluster_978	N	2	0	0
Ap11:13119986-13120424	Cluster_979	N	0	2	0
Ap11:13136269-13136687	Cluster_980	N	1	5	1
Ap11:13149443-13149860	Cluster_981	N	0	0	47
Ap11:13152847-13153264	Cluster_982	N	2	0	1
Ap11:13162153-13162575	Cluster_983	N	0	6	2
Ap11:13173964-13174383	Cluster_984	N	0	5	0
Ap11:13179917-13180334	Cluster_985	N	1	0	3
Ap11:13196529-13196945	Cluster_986	N	0	4	0
Ap11:13197094-13197511	Cluster_987	N	1	0	2
Ap11:13225272-13225688	Cluster_988	N	1	1	0
Ap11:13236711-13237127	Cluster_989	N	1	2	0
Ap11:13259527-13259943	Cluster_990	N	3	0	0
Ap11:13267905-13268319	Cluster_991	N	0	0	2
Ap11:13299751-13300166	Cluster_992	N	2	0	1
Ap11:13308706-13309122	Cluster_993	N	2	0	0
Ap11:13314461-13314882	Cluster_994	N	0	2	0
Ap11:13320788-13321206	Cluster_995	N	0	2	0
