"","target","species","OG","Nvec","Ahya","Apoc"
"NV2t013997001.1","NV2t013997001.1","Nvec","OG_5120",1,0,1
"NV2t013997002.1","NV2t013997002.1","Nvec","OG_5120",1,0,1
"NV2t013997003.1","NV2t013997003.1","Nvec","OG_5120",1,0,1
"NV2t013997004.1","NV2t013997004.1","Nvec","OG_5120",1,0,1
"NV2t013997005.1","NV2t013997005.1","Nvec","OG_5120",1,0,1
"NV2t013997006.1","NV2t013997006.1","Nvec","OG_5120",1,0,1
"NV2t013997007.1","NV2t013997007.1","Nvec","OG_5120",1,0,1
"NV2t014055001.1","NV2t014055001.1","Nvec","OG_4371",1,0,0
"NV2t014055002.1","NV2t014055002.1","Nvec","OG_4371",1,0,0
"NV2t014055003.1","NV2t014055003.1","Nvec","OG_4371",1,0,0
"NV2t014055004.1","NV2t014055004.1","Nvec","OG_4371",1,0,0
"NV2t014055005.1","NV2t014055005.1","Nvec","OG_4371",1,0,0
"NV2t014055006.1","NV2t014055006.1","Nvec","OG_4371",1,0,0
"NV2t014055007.1","NV2t014055007.1","Nvec","OG_4371",1,0,0
"NV2t014060001.1","NV2t014060001.1","Nvec","OG_4371",1,0,0
"NV2t014097001.1","NV2t014097001.1","Nvec","OG_5081",1,1,0
"NV2t014222001.1","NV2t014222001.1","Nvec","OG_1271",1,0,0
"NV2t014222002.1","NV2t014222002.1","Nvec","OG_1271",1,0,0
"NV2t014293001.1","NV2t014293001.1","Nvec","OG_6051",1,0,1
"NV2t014293002.1","NV2t014293002.1","Nvec","OG_6051",1,0,1
"NV2t014293003.1","NV2t014293003.1","Nvec","OG_6051",1,0,1
"NV2t014293004.1","NV2t014293004.1","Nvec","OG_6051",1,0,1
"NV2t014362001.1","NV2t014362001.1","Nvec","OG_107",1,0,0
"NV2t014401001.1","NV2t014401001.1","Nvec","OG_176",1,1,1
"NV2t014455001.1","NV2t014455001.1","Nvec","OG_4432",1,0,0
"NV2t014571001.1","NV2t014571001.1","Nvec","OG_5239",1,0,1
"NV2t014754001.1","NV2t014754001.1","Nvec","OG_10196",1,1,0
"NV2t014977006.1","NV2t014977006.1","Nvec","OG_10151",1,1,0
"NV2t015048001.1","NV2t015048001.1","Nvec","OG_12144",1,0,0
"NV2t015058001.1","NV2t015058001.1","Nvec","OG_12144",1,0,0
"NV2t015173001.1","NV2t015173001.1","Nvec","OG_5081",1,1,0
"NV2t015180001.1","NV2t015180001.1","Nvec","OG_5081",1,1,0
"NV2t015327001.1","NV2t015327001.1","Nvec","OG_10092",1,0,0
"NV2t015577001.1","NV2t015577001.1","Nvec","OG_8044",1,0,1
"NV2t015577002.1","NV2t015577002.1","Nvec","OG_8044",1,0,1
"NV2t015577003.1","NV2t015577003.1","Nvec","OG_8044",1,0,1
"NV2t015577004.1","NV2t015577004.1","Nvec","OG_8044",1,0,1
"NV2t015732001.1","NV2t015732001.1","Nvec","OG_2366",1,0,0
"NV2t015741001.1","NV2t015741001.1","Nvec","OG_6565",1,0,0
"NV2t015852001.1","NV2t015852001.1","Nvec","OG_7707",1,0,1
"NV2t015963001.1","NV2t015963001.1","Nvec","OG_7819",1,0,0
"NV2t016130003.1","NV2t016130003.1","Nvec","OG_7911",1,0,0
"NV2t016130004.1","NV2t016130004.1","Nvec","OG_7912",1,0,0
"NV2t016171002.1","NV2t016171002.1","Nvec","OG_12527",1,0,1
"NV2t016232001.1","NV2t016232001.1","Nvec","OG_2403",1,1,0
"NV2t016254001.1","NV2t016254001.1","Nvec","OG_7689",1,1,0
"NV2t016587001.1","NV2t016587001.1","Nvec","OG_2379",1,1,0
"NV2t016632001.1","NV2t016632001.1","Nvec","OG_7983",1,0,0
"NV2t017141001.1","NV2t017141001.1","Nvec","OG_8011",1,0,0
"NV2t017311001.1","NV2t017311001.1","Nvec","OG_7729",1,0,0
"NV2t017461001.1","NV2t017461001.1","Nvec","OG_1822",1,1,0
"NV2t017461002.1","NV2t017461002.1","Nvec","OG_1822",1,1,0
"NV2t017461003.1","NV2t017461003.1","Nvec","OG_1822",1,1,0
"NV2t017461004.1","NV2t017461004.1","Nvec","OG_1822",1,1,0
"NV2t017461005.1","NV2t017461005.1","Nvec","OG_1822",1,1,0
"NV2t017464001.1","NV2t017464001.1","Nvec","OG_12684",1,0,0
"NV2t017738001.1","NV2t017738001.1","Nvec","OG_1835",1,0,0
"NV2t017867001.1","NV2t017867001.1","Nvec","OG_11073",1,0,0
"NV2t017867002.1","NV2t017867002.1","Nvec","OG_11073",1,0,0
"NV2t017867003.1","NV2t017867003.1","Nvec","OG_11073",1,0,0
"NV2t017867004.1","NV2t017867004.1","Nvec","OG_11073",1,0,0
"NV2t017886001.1","NV2t017886001.1","Nvec","OG_11297",1,1,0
"NV2t017886002.1","NV2t017886002.1","Nvec","OG_11297",1,1,0
"NV2t017895001.1","NV2t017895001.1","Nvec","OG_10883",1,0,0
"NV2t017908001.1","NV2t017908001.1","Nvec","OG_1515",1,0,0
"NV2t017908002.1","NV2t017908002.1","Nvec","OG_1515",1,0,0
"NV2t018015001.1","NV2t018015001.1","Nvec","OG_6267",1,0,0
"NV2t018211001.1","NV2t018211001.1","Nvec","OG_3280",1,0,0
"NV2t018246001.1","NV2t018246001.1","Nvec","OG_11225",1,1,0
"NV2t018246002.1","NV2t018246002.1","Nvec","OG_11225",1,1,0
"NV2t018246003.1","NV2t018246003.1","Nvec","OG_11225",1,1,0
"NV2t018246004.1","NV2t018246004.1","Nvec","OG_11225",1,1,0
"NV2t018246005.1","NV2t018246005.1","Nvec","OG_11225",1,1,0
"NV2t018353001.1","NV2t018353001.1","Nvec","OG_8362",1,0,0
"NV2t018633001.1","NV2t018633001.1","Nvec","OG_3306",1,0,1
"NV2t018633002.1","NV2t018633002.1","Nvec","OG_3306",1,0,1
"NV2t018682001.1","NV2t018682001.1","Nvec","OG_3236",1,1,1
"NV2t018682003.1","NV2t018682003.1","Nvec","OG_3236",1,1,1
"NV2t018682004.1","NV2t018682004.1","Nvec","OG_3236",1,1,1
"NV2t018682005.1","NV2t018682005.1","Nvec","OG_3236",1,1,1
"NV2t018682007.1","NV2t018682007.1","Nvec","OG_3236",1,1,1
"NV2t018682009.1","NV2t018682009.1","Nvec","OG_3236",1,1,1
"NV2t018682010.1","NV2t018682010.1","Nvec","OG_3236",1,1,1
"NV2t018682011.1","NV2t018682011.1","Nvec","OG_3236",1,1,1
"NV2t018688001.1","NV2t018688001.1","Nvec","OG_5081",1,1,0
"NV2t018711001.1","NV2t018711001.1","Nvec","OG_4960",1,1,0
"NV2t018750001.1","NV2t018750001.1","Nvec","OG_144",1,1,1
"NV2t018750002.1","NV2t018750002.1","Nvec","OG_297",1,1,1
"NV2t018750006.1","NV2t018750006.1","Nvec","OG_297",1,1,1
"NV2t018751002.1","NV2t018751002.1","Nvec","OG_11157",1,0,0
"NV2t018751003.1","NV2t018751003.1","Nvec","OG_11157",1,0,0
"NV2t018762001.1","NV2t018762001.1","Nvec","OG_1007",1,0,0
"NV2t018889001.1","NV2t018889001.1","Nvec","OG_1864",1,0,0
"NV2t018992001.1","NV2t018992001.1","Nvec","OG_8323",1,0,0
"NV2t019085001.1","NV2t019085001.1","Nvec","OG_3322",1,0,0
"NV2t019312001.1","NV2t019312001.1","Nvec","OG_2916",1,1,0
"NV2t019516001.1","NV2t019516001.1","Nvec","OG_6125",1,0,0
"NV2t019547001.1","NV2t019547001.1","Nvec","OG_2777",1,0,0
"NV2t019547002.1","NV2t019547002.1","Nvec","OG_2777",1,0,0
"NV2t019685001.1","NV2t019685001.1","Nvec","OG_8136",1,0,0
"NV2t019955001.1","NV2t019955001.1","Nvec","OG_2856",1,0,0
"NV2t020097001.1","NV2t020097001.1","Nvec","OG_775",1,1,0
"NV2t020271001.1","NV2t020271001.1","Nvec","OG_10533",1,0,0
"NV2t020271003.1","NV2t020271003.1","Nvec","OG_10533",1,0,0
"NV2t020271004.1","NV2t020271004.1","Nvec","OG_10533",1,0,0
"NV2t020271005.1","NV2t020271005.1","Nvec","OG_10533",1,0,0
"NV2t020271006.1","NV2t020271006.1","Nvec","OG_10533",1,0,0
"NV2t020271007.1","NV2t020271007.1","Nvec","OG_10533",1,0,0
"NV2t020551001.1","NV2t020551001.1","Nvec","OG_2981",1,0,0
"NV2t020551002.1","NV2t020551002.1","Nvec","OG_2981",1,0,0
"NV2t020616001.1","NV2t020616001.1","Nvec","OG_10581",1,1,0
"NV2t020616002.1","NV2t020616002.1","Nvec","OG_10581",1,1,0
"NV2t020616003.1","NV2t020616003.1","Nvec","OG_10581",1,1,0
"NV2t020616004.1","NV2t020616004.1","Nvec","OG_10581",1,1,0
"NV2t020616005.1","NV2t020616005.1","Nvec","OG_10581",1,1,0
"NV2t020616006.1","NV2t020616006.1","Nvec","OG_10581",1,1,0
"NV2t020616007.1","NV2t020616007.1","Nvec","OG_10581",1,1,0
"NV2t020616008.1","NV2t020616008.1","Nvec","OG_10581",1,1,0
"NV2t020616009.1","NV2t020616009.1","Nvec","OG_10581",1,1,0
"NV2t020616010.1","NV2t020616010.1","Nvec","OG_10581",1,1,0
"NV2t020616011.1","NV2t020616011.1","Nvec","OG_10581",1,1,0
"NV2t020616012.1","NV2t020616012.1","Nvec","OG_10581",1,1,0
"NV2t020616013.1","NV2t020616013.1","Nvec","OG_10581",1,1,0
"NV2t020616014.1","NV2t020616014.1","Nvec","OG_10581",1,1,0
"NV2t020616015.1","NV2t020616015.1","Nvec","OG_10581",1,1,0
"NV2t020616016.1","NV2t020616016.1","Nvec","OG_10581",1,1,0
"NV2t020672001.1","NV2t020672001.1","Nvec","OG_1076",1,1,1
"NV2t020698001.1","NV2t020698001.1","Nvec","OG_5917",1,0,0
"NV2t020698003.1","NV2t020698003.1","Nvec","OG_5917",1,0,0
"NV2t020698004.1","NV2t020698004.1","Nvec","OG_5917",1,0,0
"NV2t020698005.1","NV2t020698005.1","Nvec","OG_5917",1,0,0
"NV2t020698006.1","NV2t020698006.1","Nvec","OG_5917",1,0,0
"NV2t020844001.1","NV2t020844001.1","Nvec","OG_10545",1,0,0
"NV2t020966001.1","NV2t020966001.1","Nvec","OG_741",1,0,1
"NV2t021263001.1","NV2t021263001.1","Nvec","OG_1451",1,0,0
"NV2t022413001.1","NV2t022413001.1","Nvec","OG_7235",1,1,1
"NV2t022455002.1","NV2t022455002.1","Nvec","OG_5289",1,1,0
"NV2t022461001.1","NV2t022461001.1","Nvec","OG_9032",1,0,0
"NV2t022466001.1","NV2t022466001.1","Nvec","OG_4780",1,0,0
"NV2t022466002.1","NV2t022466002.1","Nvec","OG_4780",1,0,0
"NV2t022466003.1","NV2t022466003.1","Nvec","OG_4780",1,0,0
"NV2t022569006.1","NV2t022569006.1","Nvec","OG_5960",1,0,0
"NV2t022572001.1","NV2t022572001.1","Nvec","OG_9019",1,1,0
"NV2t022572002.1","NV2t022572002.1","Nvec","OG_9019",1,1,0
"NV2t022837001.1","NV2t022837001.1","Nvec","OG_11489",1,0,1
"NV2t022837002.1","NV2t022837002.1","Nvec","OG_11489",1,0,1
"NV2t022837003.1","NV2t022837003.1","Nvec","OG_11489",1,0,1
"NV2t022930001.1","NV2t022930001.1","Nvec","OG_11588",1,0,0
"NV2t023086001.1","NV2t023086001.1","Nvec","OG_11752",1,0,0
"NV2t023477001.1","NV2t023477001.1","Nvec","OG_646",1,0,0
"NV2t023969001.1","NV2t023969001.1","Nvec","OG_11518",1,0,0
"NV2t024546001.1","NV2t024546001.1","Nvec","OG_596",1,1,1
"NV2t024561001.1","NV2t024561001.1","Nvec","OG_6305",1,0,0
"NV2t024811001.1","NV2t024811001.1","Nvec","OG_5969",1,0,1
"NV2t024879001.1","NV2t024879001.1","Nvec","OG_6163",1,0,0
"NV2t025090001.1","NV2t025090001.1","Nvec","OG_6514",1,1,0
"NV2t025090002.1","NV2t025090002.1","Nvec","OG_6514",1,1,0
"NV2t025090003.1","NV2t025090003.1","Nvec","OG_6514",1,1,0
"NV2t025117001.1","NV2t025117001.1","Nvec","OG_3533",1,0,0
"NV2t025184001.1","NV2t025184001.1","Nvec","OG_6418",1,0,0
"NV2t025184002.1","NV2t025184002.1","Nvec","OG_6418",1,0,0
"NV2t025332001.1","NV2t025332001.1","Nvec","OG_3661",1,0,0
"NV2t025332002.1","NV2t025332002.1","Nvec","OG_11424",1,0,0
"NV2t025332003.1","NV2t025332003.1","Nvec","OG_11424",1,0,0
"NV2t025332005.1","NV2t025332005.1","Nvec","OG_3661",1,0,0
"NV2t025332006.1","NV2t025332006.1","Nvec","OG_3661",1,0,0
"NV2t025332007.1","NV2t025332007.1","Nvec","OG_3661",1,0,0
"NV2t025334001.1","NV2t025334001.1","Nvec","OG_6520",1,0,0
"NV2t025334002.1","NV2t025334002.1","Nvec","OG_6520",1,0,0
"NV2t025380001.1","NV2t025380001.1","Nvec","OG_3369",1,1,0
"NV2t025380002.1","NV2t025380002.1","Nvec","OG_3369",1,1,0
"NV2t025383001.1","NV2t025383001.1","Nvec","OG_198",1,1,0
"NV2t025394001.1","NV2t025394001.1","Nvec","OG_797",1,1,1
"NV2t025394002.1","NV2t025394002.1","Nvec","OG_797",1,1,1
"NV2t025395001.1","NV2t025395001.1","Nvec","OG_797",1,1,1
"NV2t025407001.1","NV2t025407001.1","Nvec","OG_5023",1,0,0
"NV2t025608001.1","NV2t025608001.1","Nvec","OG_6989",1,0,0
"NV2t025715001.1","NV2t025715001.1","Nvec","OG_12662",1,0,0
"NV2t025770001.1","NV2t025770001.1","Nvec","OG_761",1,1,0
"NV2t025784001.1","NV2t025784001.1","Nvec","OG_5081",1,1,0
"NV2t025784002.1","NV2t025784002.1","Nvec","OG_5081",1,1,0
"NV2t025945001.1","NV2t025945001.1","Nvec","OG_505",1,0,0
"NV2t025988001.1","NV2t025988001.1","Nvec","OG_7406",1,0,0
"NV2t001368001.1","NV2t001368001.1","Nvec","OG_2070",1,0,1
"NV2t001610001.1","NV2t001610001.1","Nvec","OG_1004",1,0,0
"NV2t001610003.1","NV2t001610003.1","Nvec","OG_1004",1,0,0
"NV2t001726001.1","NV2t001726001.1","Nvec","OG_6999",1,0,0
"NV2t001734001.1","NV2t001734001.1","Nvec","OG_2302",1,0,1
"NV2t001783001.1","NV2t001783001.1","Nvec","OG_819",1,1,0
"NV2t001783002.1","NV2t001783002.1","Nvec","OG_819",1,1,0
"NV2t001783003.1","NV2t001783003.1","Nvec","OG_819",1,1,0
"NV2t001783004.1","NV2t001783004.1","Nvec","OG_819",1,1,0
"NV2t001783005.1","NV2t001783005.1","Nvec","OG_819",1,1,0
"NV2t001783006.1","NV2t001783006.1","Nvec","OG_819",1,1,0
"NV2t002161001.1","NV2t002161001.1","Nvec","OG_7441",1,0,0
"NV2t002544001.1","NV2t002544001.1","Nvec","OG_6660",1,0,1
"NV2t002630001.1","NV2t002630001.1","Nvec","OG_3856",1,0,0
"NV2t002630002.1","NV2t002630002.1","Nvec","OG_3856",1,0,0
"NV2t002630003.1","NV2t002630003.1","Nvec","OG_3856",1,0,0
"NV2t002853001.1","NV2t002853001.1","Nvec","OG_5291",1,1,1
"NV2t003017001.1","NV2t003017001.1","Nvec","OG_257",1,1,1
"NV2t003693001.1","NV2t003693001.1","Nvec","OG_408",1,1,1
"NV2t003926001.1","NV2t003926001.1","Nvec","OG_5307",1,1,0
"NV2t004014001.1","NV2t004014001.1","Nvec","OG_349",1,0,1
"NV2t004061001.1","NV2t004061001.1","Nvec","OG_1355",1,1,1
"NV2t004064001.1","NV2t004064001.1","Nvec","OG_10779",1,0,1
"NV2t004808001.1","NV2t004808001.1","Nvec","OG_1749",1,0,0
"NV2t004808002.1","NV2t004808002.1","Nvec","OG_1749",1,0,0
"NV2t004877001.1","NV2t004877001.1","Nvec","OG_1007",1,0,0
"NV2t004877003.1","NV2t004877003.1","Nvec","OG_1007",1,0,0
"NV2t004877005.1","NV2t004877005.1","Nvec","OG_1007",1,0,0
"NV2t005344001.1","NV2t005344001.1","Nvec","OG_1767",1,1,1
"NV2t005412001.1","NV2t005412001.1","Nvec","OG_11834",1,0,0
"NV2t005870001.1","NV2t005870001.1","Nvec","OG_9351",1,0,0
"NV2t006079001.1","NV2t006079001.1","Nvec","OG_1281",1,1,1
"NV2t006079002.1","NV2t006079002.1","Nvec","OG_1281",1,1,1
"NV2t006081001.1","NV2t006081001.1","Nvec","OG_1281",1,1,1
"NV2t006081002.1","NV2t006081002.1","Nvec","OG_1281",1,1,1
"NV2t006081003.1","NV2t006081003.1","Nvec","OG_1281",1,1,1
"NV2t006081004.1","NV2t006081004.1","Nvec","OG_1281",1,1,1
"NV2t006081005.1","NV2t006081005.1","Nvec","OG_1281",1,1,1
"NV2t006081006.1","NV2t006081006.1","Nvec","OG_1281",1,1,1
"NV2t006081007.1","NV2t006081007.1","Nvec","OG_1281",1,1,1
"NV2t006525001.1","NV2t006525001.1","Nvec","OG_257",1,1,1
"NV2t006775001.1","NV2t006775001.1","Nvec","OG_9393",1,0,1
"NV2t006775003.1","NV2t006775003.1","Nvec","OG_9393",1,0,1
"NV2t007120001.1","NV2t007120001.1","Nvec","OG_245",1,0,0
"NV2t007136002.1","NV2t007136002.1","Nvec","OG_6524",1,0,1
"NV2t007136003.1","NV2t007136003.1","Nvec","OG_6524",1,0,1
"NV2t007136004.1","NV2t007136004.1","Nvec","OG_6524",1,0,1
"NV2t007230001.1","NV2t007230001.1","Nvec","OG_8523",1,1,0
"NV2t007319001.1","NV2t007319001.1","Nvec","OG_245",1,0,0
"NV2t007677001.1","NV2t007677001.1","Nvec","OG_434",1,0,0
"NV2t007712001.1","NV2t007712001.1","Nvec","OG_6626",1,0,0
"NV2t007898001.1","NV2t007898001.1","Nvec","OG_8191",1,1,0
"NV2t008354001.1","NV2t008354001.1","Nvec","OG_10051",1,0,0
"NV2t008641001.1","NV2t008641001.1","Nvec","OG_9994",1,0,0
"NV2t010637001.1","NV2t010637001.1","Nvec","OG_5090",1,1,1
"NV2t010873001.1","NV2t010873001.1","Nvec","OG_511",1,0,1
"NV2t011109001.1","NV2t011109001.1","Nvec","OG_7000",1,0,0
"NV2t011435001.1","NV2t011435001.1","Nvec","OG_4112",1,0,0
"NV2t011536002.1","NV2t011536002.1","Nvec","OG_4080",1,0,1
"NV2t011536003.1","NV2t011536003.1","Nvec","OG_4080",1,0,1
"NV2t011536004.1","NV2t011536004.1","Nvec","OG_4080",1,0,1
"NV2t012228001.1","NV2t012228001.1","Nvec","OG_176",1,1,1
"NV2t012485001.1","NV2t012485001.1","Nvec","OG_9893",1,0,1
"NV2t012785001.1","NV2t012785001.1","Nvec","OG_4113",1,0,0
"NV2t012885001.1","NV2t012885001.1","Nvec","OG_10789",1,0,0
"NV2t012996001.1","NV2t012996001.1","Nvec","OG_9883",1,0,0
"NV2t013447001.1","NV2t013447001.1","Nvec","OG_10370",1,0,0
"NV2t013508001.1","NV2t013508001.1","Nvec","OG_10105",1,0,0
"NV2t013508002.1","NV2t013508002.1","Nvec","OG_10105",1,0,0
"NV2t013508003.1","NV2t013508003.1","Nvec","OG_10105",1,0,0
"NV2t013536002.1","NV2t013536002.1","Nvec","OG_10101",1,1,0
"NV2t013786001.1","NV2t013786001.1","Nvec","OG_10916",1,0,0
"NV2t013786002.1","NV2t013786002.1","Nvec","OG_10916",1,0,0
"NV2t014091001.1","NV2t014091001.1","Nvec","OG_345",1,0,1
"NV2t014538001.1","NV2t014538001.1","Nvec","OG_10320",1,0,0
"NV2t014538002.1","NV2t014538002.1","Nvec","OG_10320",1,0,0
"NV2t015386001.1","NV2t015386001.1","Nvec","OG_2543",1,0,1
"NV2t015386002.1","NV2t015386002.1","Nvec","OG_2543",1,0,1
"NV2t015443001.1","NV2t015443001.1","Nvec","OG_10779",1,0,1
"NV2t016238001.1","NV2t016238001.1","Nvec","OG_5284",1,1,0
"NV2t016238002.1","NV2t016238002.1","Nvec","OG_5284",1,1,0
"NV2t016238004.1","NV2t016238004.1","Nvec","OG_5284",1,1,0
"NV2t016238005.1","NV2t016238005.1","Nvec","OG_5284",1,1,0
"NV2t016330001.1","NV2t016330001.1","Nvec","OG_2581",1,0,0
"NV2t016330002.1","NV2t016330002.1","Nvec","OG_2581",1,0,0
"NV2t016524001.1","NV2t016524001.1","Nvec","OG_5773",1,0,0
"NV2t017169001.1","NV2t017169001.1","Nvec","OG_7732",1,0,0
"NV2t017644004.1","NV2t017644004.1","Nvec","OG_1083",1,1,0
"NV2t017803001.1","NV2t017803001.1","Nvec","OG_11100",1,1,1
"NV2t017803002.1","NV2t017803002.1","Nvec","OG_11100",1,1,1
"NV2t017868001.1","NV2t017868001.1","Nvec","OG_1845",1,0,0
"NV2t017868002.1","NV2t017868002.1","Nvec","OG_1845",1,0,0
"NV2t017869001.1","NV2t017869001.1","Nvec","OG_1846",1,0,0
"NV2t017955001.1","NV2t017955001.1","Nvec","OG_5796",1,0,0
"NV2t017993001.1","NV2t017993001.1","Nvec","OG_155",1,1,1
"NV2t018180001.1","NV2t018180001.1","Nvec","OG_3330",1,0,1
"NV2t018235001.1","NV2t018235001.1","Nvec","OG_7041",1,1,0
"NV2t018354001.1","NV2t018354001.1","Nvec","OG_8363",1,0,1
"NV2t018354002.1","NV2t018354002.1","Nvec","OG_8363",1,0,1
"NV2t018425001.1","NV2t018425001.1","Nvec","OG_11193",1,0,0
"NV2t018501001.1","NV2t018501001.1","Nvec","OG_1919",1,0,0
"NV2t018604001.1","NV2t018604001.1","Nvec","OG_11197",1,0,0
"NV2t019015001.1","NV2t019015001.1","Nvec","OG_8172",1,0,0
"NV2t019272001.1","NV2t019272001.1","Nvec","OG_1506",1,0,0
"NV2t019272002.1","NV2t019272002.1","Nvec","OG_1506",1,0,0
"NV2t019272003.1","NV2t019272003.1","Nvec","OG_1506",1,0,0
"NV2t019272004.1","NV2t019272004.1","Nvec","OG_1506",1,0,0
"NV2t019573001.1","NV2t019573001.1","Nvec","OG_10565",1,0,0
"NV2t019573002.1","NV2t019573002.1","Nvec","OG_10565",1,0,0
"NV2t019573003.1","NV2t019573003.1","Nvec","OG_10565",1,0,0
"NV2t019573004.1","NV2t019573004.1","Nvec","OG_10565",1,0,0
"NV2t019641001.1","NV2t019641001.1","Nvec","OG_9097",1,0,0
"NV2t020268001.1","NV2t020268001.1","Nvec","OG_1354",1,0,0
"NV2t020512001.1","NV2t020512001.1","Nvec","OG_10444",1,1,0
"NV2t020512002.1","NV2t020512002.1","Nvec","OG_10444",1,1,0
"NV2t020784001.1","NV2t020784001.1","Nvec","OG_210",1,0,0
"NV2t020867001.1","NV2t020867001.1","Nvec","OG_10447",1,0,0
"NV2t021158003.1","NV2t021158003.1","Nvec","OG_396",1,1,0
"NV2t021158010.1","NV2t021158010.1","Nvec","OG_396",1,1,0
"NV2t021158014.1","NV2t021158014.1","Nvec","OG_396",1,1,0
"NV2t021158015.1","NV2t021158015.1","Nvec","OG_396",1,1,0
"NV2t021158016.1","NV2t021158016.1","Nvec","OG_396",1,1,0
"NV2t021158019.1","NV2t021158019.1","Nvec","OG_396",1,1,0
"NV2t021576001.1","NV2t021576001.1","Nvec","OG_521",1,1,1
"NV2t021903001.1","NV2t021903001.1","Nvec","OG_1149",1,1,1
"NV2t021903002.1","NV2t021903002.1","Nvec","OG_1149",1,1,1
"NV2t021903003.1","NV2t021903003.1","Nvec","OG_1149",1,1,1
"NV2t021903004.1","NV2t021903004.1","Nvec","OG_1149",1,1,1
"NV2t021904001.1","NV2t021904001.1","Nvec","OG_1149",1,1,1
"NV2t022260001.1","NV2t022260001.1","Nvec","OG_9158",1,0,1
"NV2t022260002.1","NV2t022260002.1","Nvec","OG_9158",1,0,1
"NV2t022260003.1","NV2t022260003.1","Nvec","OG_9158",1,0,1
"NV2t022260004.1","NV2t022260004.1","Nvec","OG_9158",1,0,1
"NV2t022260005.1","NV2t022260005.1","Nvec","OG_9158",1,0,1
"NV2t022260006.1","NV2t022260006.1","Nvec","OG_9158",1,0,1
"NV2t022260007.1","NV2t022260007.1","Nvec","OG_9158",1,0,1
"NV2t022260008.1","NV2t022260008.1","Nvec","OG_9158",1,0,1
"NV2t022354002.1","NV2t022354002.1","Nvec","OG_4692",1,0,0
"NV2t022354004.1","NV2t022354004.1","Nvec","OG_4692",1,0,0
"NV2t022500001.1","NV2t022500001.1","Nvec","OG_1150",1,0,0
"NV2t022500002.1","NV2t022500002.1","Nvec","OG_1150",1,0,0
"NV2t022758001.1","NV2t022758001.1","Nvec","OG_853",1,1,1
"NV2t022772001.1","NV2t022772001.1","Nvec","OG_9288",1,1,0
"NV2t023144001.1","NV2t023144001.1","Nvec","OG_11598",1,0,0
"NV2t023144002.1","NV2t023144002.1","Nvec","OG_11598",1,0,0
"NV2t023144003.1","NV2t023144003.1","Nvec","OG_11598",1,0,0
"NV2t023520001.1","NV2t023520001.1","Nvec","OG_5699",1,0,0
"NV2t023581001.1","NV2t023581001.1","Nvec","OG_3492",1,0,0
"NV2t023581002.1","NV2t023581002.1","Nvec","OG_3492",1,0,0
"NV2t023801001.1","NV2t023801001.1","Nvec","OG_6380",1,0,0
"NV2t023936001.1","NV2t023936001.1","Nvec","OG_11730",1,0,0
"NV2t023936002.1","NV2t023936002.1","Nvec","OG_11730",1,0,0
"NV2t024320001.1","NV2t024320001.1","Nvec","OG_257",1,1,1
"NV2t024393001.1","NV2t024393001.1","Nvec","OG_8566",1,0,0
"NV2t024568001.1","NV2t024568001.1","Nvec","OG_11469",1,0,0
"NV2t024626001.1","NV2t024626001.1","Nvec","OG_470",1,1,0
"NV2t024741001.1","NV2t024741001.1","Nvec","OG_428",1,0,1
"NV2t024741002.1","NV2t024741002.1","Nvec","OG_428",1,0,1
"NV2t024741003.1","NV2t024741003.1","Nvec","OG_428",1,0,1
"NV2t024741004.1","NV2t024741004.1","Nvec","OG_428",1,0,1
"NV2t024977001.1","NV2t024977001.1","Nvec","OG_629",1,0,0
"NV2t024977002.1","NV2t024977002.1","Nvec","OG_629",1,0,0
"NV2t025035001.1","NV2t025035001.1","Nvec","OG_257",1,1,1
"NV2t025264001.1","NV2t025264001.1","Nvec","OG_5024",1,0,0
"NV2t025329001.1","NV2t025329001.1","Nvec","OG_12654",1,0,0
"NV2t025372001.1","NV2t025372001.1","Nvec","OG_410",1,0,0
"NV2t025372002.1","NV2t025372002.1","Nvec","OG_410",1,0,0
"NV2t025582001.1","NV2t025582001.1","Nvec","OG_257",1,1,1
"NV2t000007001.1","NV2t000007001.1","Nvec","OG_5849",1,0,0
"NV2t000019001.1","NV2t000019001.1","Nvec","OG_1144",1,0,0
"NV2t000075001.1","NV2t000075001.1","Nvec","OG_617",1,1,1
"NV2t000082001.1","NV2t000082001.1","Nvec","OG_2294",1,0,1
"NV2t000141001.1","NV2t000141001.1","Nvec","OG_7374",1,0,0
"NV2t000378001.1","NV2t000378001.1","Nvec","OG_2296",1,0,0
"NV2t000392001.1","NV2t000392001.1","Nvec","OG_5987",1,0,0
"NV2t000392004.1","NV2t000392004.1","Nvec","OG_5987",1,0,0
"NV2t000426001.1","NV2t000426001.1","Nvec","OG_5856",1,0,0
"NV2t000610001.1","NV2t000610001.1","Nvec","OG_2154",1,0,0
"NV2t000610002.1","NV2t000610002.1","Nvec","OG_2154",1,0,0
"NV2t000610003.1","NV2t000610003.1","Nvec","OG_2154",1,0,0
"NV2t000631001.1","NV2t000631001.1","Nvec","OG_2185",1,1,0
"NV2t000631002.1","NV2t000631002.1","Nvec","OG_2185",1,1,0
"NV2t000643001.1","NV2t000643001.1","Nvec","OG_7003",1,1,0
"NV2t000668001.1","NV2t000668001.1","Nvec","OG_1402",1,0,1
"NV2t000668002.1","NV2t000668002.1","Nvec","OG_1402",1,0,1
"NV2t000668003.1","NV2t000668003.1","Nvec","OG_1402",1,0,1
